agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,46.99496685080222,-89.59800727434605
1,3,103.43588350896019,-93.38925531846805
1,4,190.10308262247162,-99.20994981193738
1,5,290.12061289150773,-105.59702622818271
1,6,403.8838838426806,-115.61600957742684
1,7,502.1742956377416,-128.4602655169839
1,8,599.9527630605817,-139.6560473211977
1,9,696.997164276974,-176.2053770166653
1,10,817.8368426398373,-179.53760376112183
1,11,892.4663538501416,-182.7502496658452
1,12,1007.6826811832336,-176.2077991188686
1,13,1073.7523303372086,-144.28281620859488
1,14,1150.739389078461,-150.22030752486893
1,15,1198.4511081042947,-225.75021246573377
1,16,1257.2826197996376,-318.8832903032951
1,17,1379.1682813152352,-316.7489877364251
1,18,1503.088825491286,-314.7089163663087
1,19,1590.3254172830166,-312.15288148615633
1,20,1640.117787033811,-306.2304815498887
1,21,1720.0115393980288,-277.61536762722085
1,22,1782.6532657450844,-200.2471228300554
1,23,1933.9825939941843,-180.28536360047417
1,24,2054.191924737237,-169.58509590794262
1,25,2102.928232410275,-132.31395743424125
1,26,2162.8907978979087,-64.57553718422376
2,1,0.0,0.0
2,2,97.08839612060068,-2.9963154378145376
2,3,146.99835261429314,83.36074992815037
2,4,249.2356531858524,83.52804030913684
2,5,291.72703216343496,83.75533684304375
2,6,400.08824642567293,83.83681825288247
2,7,546.8817747209943,83.93710488240606
2,8,646.660271385658,84.29089174218664
2,9,744.8383945783728,89.51680869408949
2,10,799.6641382448355,91.50361499856268
2,11,897.2224151696424,91.41384471632985
2,12,1020.5558353965198,105.22509350114417
2,13,1097.3873590995706,83.61115668445315
2,14,1196.998735169208,142.33643443464283
2,15,1339.0192581642889,135.5572295540793
2,16,1421.0507419599655,145.64891622404278
2,17,1552.0876345442907,148.7436369459071
2,18,1646.6033725288762,151.15888591378214
2,19,1722.928214800973,150.53134566087033
2,20,1844.1874574374651,146.81534277178773
2,21,1878.2419329313661,137.29865563478168
2,22,2011.5993775478291,146.3238588908778
2,23,2047.129457884171,83.60750274329554
2,24,2215.4267436927053,111.03106537259174
2,25,2311.5218909989267,85.24783118797717
2,26,2350.0,86.60254037844386
