arc_dist,agent,landmark_id,quality,xa,ya,xl,yl
449.96769078260536,2,3,1.9008558573241217e-5,400.08824642567293,83.83681825288247,550.0,300.0
596.76125333491,2,3,0.00043530581948581843,546.8817747209943,83.93710488240606,550.0,300.0
696.5403772126153,2,3,0.00011257983943459721,646.660271385658,84.29089174218664,550.0,300.0
794.8574870238383,2,3,3.899711528290552e-6,744.8383945783728,89.51680869408949,550.0,300.0
1071.2586936356563,1,2,5.460599987414813e-6,1007.6826811832336,-176.2077991188686,1250.0,-320.0
1144.6371855331504,1,2,4.89268899991888e-5,1073.7523303372086,-144.28281620859488,1250.0,-320.0
1221.85286410143,1,2,0.0015867959107679287,1150.739389078461,-150.22030752486893,1250.0,-320.0
1311.1902844401445,1,2,0.37870325739086697,1198.4511081042947,-225.75021246573377,1250.0,-320.0
1421.3488835409707,1,2,0.9979245175449027,1257.2826197996376,-318.8832903032951,1250.0,-320.0
1543.2532301843196,1,2,0.12485034494448334,1379.1682813152352,-316.7489877364251,1250.0,-320.0
1667.1905658022993,1,2,3.681352339750817e-5,1503.088825491286,-314.7089163663087,1250.0,-320.0
2262.344556364529,1,1,5.5775438495736995e-5,2054.191924737237,-169.58509590794262,2250.0,-320.0
2323.6989812149573,1,1,9.80744229535672e-5,2102.928232410275,-132.31395743424125,2250.0,-320.0
2414.164459922731,1,1,1.2071533182129797e-5,2162.8907978979087,-64.57553718422376,2250.0,-320.0
