arc_dist,agent_a,agent_b,weight,xa,ya,xb,yb
0.0,1,2,0.999999694097773,0.0,0.0,0.0,0.0
100.0,1,2,0.9999659703129333,99.07267416095316,-3.303021506148678,55.01569444463675,79.9990988939792
200.0,1,2,0.9982465818599363,148.6091170263083,-88.36902259726934,154.9071495417799,84.62770953111355
300.0,1,2,0.9976628062461221,248.60911702626768,-88.36911238345498,254.72838239177048,90.39689744683595
400.0,1,2,0.9975580262411067,348.60911702625765,-88.36915721554941,354.7241875227544,91.27672191881055
500.0,1,2,0.9975109669413148,448.4434780998422,-88.68069759248476,454.72411780170904,91.34239959462977
600.0,1,2,0.860627594625403,506.3915903021931,-168.08786521987932,554.7233904574491,91.03294616314787
700.0,1,2,0.8218006970627739,606.1339746764154,-174.97163059613746,654.7184584035282,90.0397762587215
800.0,1,2,0.7996009196069065,706.133974676398,-174.97168569703,754.5627917909824,93.01150251443389
900.0,1,2,0.7413653381521901,802.5424371462026,-181.5938375632979,849.4108288754986,93.37892078676553
1000.0,1,2,0.001358905519926965,858.7804290873797,-262.2548364168701,910.4666299104289,166.6363226934251
1100.0,1,2,0.0011706514514102351,958.7780210988791,-261.5742847591449,1010.386094306307,170.3338269537311
1200.0,1,2,0.0013503720681084014,1058.7780210988744,-261.57431122666037,1110.342932912587,167.4585152951601
1300.0,1,2,0.0018457019773453459,1158.7780210988615,-261.5742625910396,1207.3083659772888,161.51244971589992
1400.0,1,2,0.13074874464467473,1253.505754375914,-252.4423029372601,1264.4123166541638,85.26872053040296
1500.0,1,2,0.7909159000586555,1303.5059091438943,-165.83985191433987,1358.6633153130415,101.92916028586576
