agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,98.23343829452313,-1.7666114446313772
1,3,145.53841827792547,-88.369019794434
1,4,245.36546146567892,-88.36911091335733
1,5,345.0561726614986,-88.36915609542972
1,6,448.23337777724754,-88.36918862361135
1,7,501.7666295936949,-167.7412137011436
1,8,598.2334665315749,-174.97162659323632
1,9,701.7696188284732,-174.9716790512521
1,10,798.2334335728447,-174.97182594053268
1,11,855.046481626404,-262.28126027507244
1,12,954.9491382807844,-261.5742836341151
1,13,1054.8623208639985,-261.57431299132344
1,14,1154.0555424881734,-261.57426828856205
1,15,1248.2334566605273,-261.57415466586036
1,16,1298.23368887972,-174.97155146143103
1,17,1348.2330194944152,-88.37068088862753
2,1,0.0,0.0
2,2,48.10870331684484,79.6905152316801
2,3,145.80167433951434,84.05514437645391
2,4,245.19452117336422,90.30510711374478
2,5,345.14123886998067,91.26737647120407
2,6,445.1979334171285,91.36495338937912
2,7,545.1129616368833,91.12839875765349
2,8,654.7473363742307,90.03948943726128
2,9,742.1297373780411,94.19999034601479
2,10,843.4984418641417,84.51005673972003
2,11,897.907451825455,166.1261808794838
2,12,1005.2950524934395,170.48816261339292
2,13,1104.1477702907846,167.49142835517938
2,14,1203.9308789396116,166.96131031884076
2,15,1255.0385169674057,84.50995158600631
2,16,1353.167636091253,92.45308357306575
2,17,1400.0,173.20508075688772
