agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,97.26423405858897,-2.7357599770880503
1,3,147.26383603029174,-89.33819142301172
1,4,247.2644647841007,-89.33817910892489
1,5,347.264163253856,-89.33842681685307
1,6,439.9779299240131,-89.65325198941096
1,7,536.5643110051733,-90.20169404031454
1,8,646.825995738057,-90.63015623242808
1,9,709.5938245651367,-175.940030666798
1,10,820.7112406546012,-175.22549107119016
1,11,911.0010611906622,-177.8664108199535
1,12,1002.0897673017629,-179.9897711280573
1,13,1096.564932817792,-181.17166997450715
1,14,1161.8870932558527,-248.7280177377084
1,15,1262.4244544483724,-261.5002860715162
1,16,1355.7907769817202,-261.2604106380087
1,17,1446.4073464138282,-243.89633698802874
1,18,1498.5246149939903,-174.86682460875736
1,19,1548.2347272936686,-89.4768775447632
1,20,1593.1259831808652,-10.263174930461672
2,1,0.0,0.0
2,2,47.25785038319936,79.28653700898484
2,3,148.17039571546138,83.86030019444162
2,4,197.25574188487138,163.47262684925187
2,5,306.2078613007446,169.31963501809565
2,6,375.24251401758846,169.21681345701307
2,7,496.63504710169485,163.98583219708541
2,8,547.2678106031697,83.86837938385489
2,9,672.0741383940356,116.68241057709882
2,10,739.2835105623134,96.81156562702367
2,11,835.1100750135226,109.88255239938982
2,12,942.2470015675439,83.87694147503511
2,13,997.2669185896618,120.89270451717012
2,14,1138.2617992581197,134.61982141364874
2,15,1211.3502649567895,142.75169725625324
2,16,1311.371941130471,153.10034013999808
2,17,1411.2613241337383,160.7683607546906
2,18,1511.2580308965341,167.77316440567338
2,19,1611.0610456797056,169.94287144113565
2,20,1700.0,173.205
