scenario_id,pct,threshold,method,algorithm,num_agents,success,fail_reason,primary_length,primary_unc,length_ratio,wall_s,wall_ratio,astar_iterations,continuous_primary_length,continuous_uncertainties,discrete_uncertainties,primary_disc_unc,refinement_min_slack,refinement_status,sequential_leg1_length,sequential_replanned
s008,80,6.3753,sequential,sequential,2,true,,1154.735533166351,3.1571380765218775,1.1947,13.9,0.8845,245,1154.736,"[2.2321, 3.1571]","[2.2321, 3.1571]",3.1571380765218775,0.01592633652062593,seed_only,1200.0,false
s008,70,5.5784,sequential,sequential,2,true,,1154.735533166351,3.1571380765218775,1.1947,13.9,0.8864,245,1154.736,"[2.2321, 3.1571]","[2.2321, 3.1571]",3.1571380765218775,0.01592633652062593,seed_only,1200.0,false
s008,60,4.7815,sequential,sequential,2,true,,1154.735533166351,3.1571380765218775,1.1947,14.1,0.8999,245,1154.736,"[2.2321, 3.1571]","[2.2321, 3.1571]",3.1571380765218775,0.01592633652062593,seed_only,1200.0,false
s008,50,3.9845,sequential,sequential,2,true,,1154.735533166351,3.1571380765218775,1.1947,13.8,0.8807,245,1154.736,"[2.2321, 3.1571]","[2.2321, 3.1571]",3.1571380765218775,0.01592633652062593,seed_only,1200.0,false
s008,40,3.1876,sequential,sequential,2,false,recovery_failed,2048.4216894790634,4.427682014692405,,15.3,0.9715,9787,2048.422,"[4.5882, 4.4277]","[4.5882, 4.4277]",4.427682014692405,-1.2400444506924053,recovery_failed,2250.0,true
s008,30,2.3907,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s012,100,7.5978,sequential,sequential,2,true,,1215.1432009676257,5.570753667062279,1.0799,15.5,0.9812,5522,1215.143,"[5.5095, 5.5708]","[4.993, 4.9933]",4.99329151796518,8.29804755811403e-9,optimized,1500.0,false
s012,90,6.8380,sequential,sequential,2,true,,1420.160370292587,4.99329151796518,1.2621,14.9,0.9425,5522,1420.16,"[4.993, 4.9933]","[4.993, 4.9933]",4.99329151796518,0.01611111211111111,seed_only,1500.0,false
s012,80,6.0783,sequential,sequential,2,true,,1420.160370292587,4.99329151796518,1.2621,14.8,0.9363,5522,1420.16,"[4.993, 4.9933]","[4.993, 4.9933]",4.99329151796518,0.01611111211111111,seed_only,1500.0,false
s012,70,5.3185,sequential,sequential,2,true,,1131.2056007542697,4.76567870991373,1.0053,15.9,1.0080,5522,1131.206,"[4.8858, 4.7657]","[4.993, 4.9933]",4.99329151796518,2.8541749068355937e-9,optimized,1500.0,false
s012,60,4.5587,sequential,sequential,2,true,,1369.9815560322988,4.554265467530255,1.2175,16.1,1.0183,5522,1369.982,"[5.0775, 4.5543]","[4.993, 4.9933]",4.99329151796518,1.705082195258001e-5,optimized,1500.0,false
s012,50,3.7989,sequential,sequential,2,true,,1404.312552224474,3.795788060423667,1.2481,17.9,1.1357,5522,1404.313,"[3.9356, 3.7958]","[4.993, 4.9933]",4.99329151796518,0.002718898263046509,optimized,1500.0,false
s012,40,3.0391,sequential,sequential,2,false,recovery_failed,2124.2165445456053,5.0990850613702055,,15.1,0.9572,10811,2124.217,"[5.0981, 5.0991]","[5.0981, 5.0991]",5.0990850613702055,-2.0599560763702054,recovery_failed,2250.0,false
s012,30,2.2793,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s015,100,6.0115,sequential,sequential,2,true,,1127.2984727977066,3.7505528199976954,1.1558,14.9,0.9517,159,1127.298,"[1.8598, 3.7506]","[2.0429, 2.8896]",2.8896112411576396,3.7423128931325655e-6,optimized,1200.0,false
s015,90,5.4104,sequential,sequential,2,true,,1127.2486262549319,3.7588024454723405,1.1558,14.7,0.9431,159,1127.249,"[1.8598, 3.7588]","[2.0429, 2.8896]",2.8896112411576396,8.701013566175808e-7,optimized,1200.0,false
s015,80,4.8092,sequential,sequential,2,true,,1094.4667525200543,2.79974333688216,1.1222,15.0,0.9587,159,1094.467,"[1.8375, 2.7997]","[2.0429, 2.8896]",2.8896112411576396,3.368016677995911e-6,optimized,1200.0,false
s015,70,4.2081,sequential,sequential,2,true,,1127.8041323412638,3.77955323179833,1.1563,14.9,0.9516,159,1127.804,"[1.8599, 3.7796]","[2.0429, 2.8896]",2.8896112411576396,2.533732182570525e-7,optimized,1200.0,false
s015,60,3.6069,sequential,sequential,2,true,,1127.228297587259,3.5972161890957497,1.1557,15.0,0.9584,159,1127.228,"[1.8539, 3.5972]","[2.0429, 2.8896]",2.8896112411576396,5.151659471919895e-6,optimized,1200.0,false
s015,50,3.0058,sequential,sequential,2,true,,1129.2771763835683,2.768092687657152,1.1578,14.5,0.9281,159,1129.277,"[1.8541, 2.7681]","[2.0429, 2.8896]",2.8896112411576396,0.01611738758471086,optimized,1200.0,false
s015,40,2.4046,sequential,sequential,2,false,recovery_failed,1271.8013583159561,3.892739013252875,,15.1,0.9690,13666,1271.801,"[2.2475, 3.8927]","[2.2475, 3.8927]",3.892739013252875,-1.4881247902528747,recovery_failed,1350.0,false
s015,30,1.8035,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s016,100,5.3298,sequential,sequential,2,true,,1245.565727602998,5.329820220400708,1.3287,16.0,1.0236,5771,1245.566,"[3.7287, 5.3298]","[4.2123, 4.4061]",4.406129358255781,1.1515992923705198e-6,optimized,1350.0,false
