agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,66.59926598350354,86.45988815328498
1,3,141.69374831611512,145.73252186015029
1,4,160.39280968960117,135.96119046776644
1,5,243.8480923284727,152.13081138324955
1,6,348.4679601326789,141.45515458090748
1,7,501.7506510177431,133.79406943225098
1,8,565.9161169788356,123.70089816622993
1,9,606.4656190543241,124.10070520406155
1,10,703.1265611044878,118.6115516112663
1,11,849.0679058850964,118.76322850085798
1,12,940.2753084660437,122.66610153780817
1,13,1011.1042338975736,122.06273362076624
1,14,1105.386829339928,137.39128593621334
1,15,1246.5620250275256,148.53614270886803
1,16,1345.4478462229422,156.73346673235568
1,17,1455.0923906753917,163.0227689420606
1,18,1557.1277058343608,167.64481384898528
1,19,1656.199055336083,171.4624063965657
1,20,1700.0,173.205
