agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,60.53242943521385,102.90753835432544
1,3,98.27019214701282,115.19128447816728
1,4,197.50971473313967,127.45517016979544
1,5,296.4194160645386,112.86221806828121
1,6,395.13922983813876,128.67997984856447
1,7,493.8463217371725,144.65205307667114
1,8,534.8364165213604,116.94152601912386
1,9,639.4779124948803,122.59796585414482
1,10,757.297910889369,102.27583350331061
1,11,819.9273968633826,113.90442423393924
1,12,932.0077158608545,157.35135104509828
1,13,1059.2048273708658,169.58493456527142
1,14,1109.070017510225,175.53906249868112
1,15,1208.8969163120375,181.4909684878444
1,16,1297.6210846926215,135.36578407477316
1,17,1386.3424526181261,89.26701018252334
1,18,1475.0314264286894,43.08998876094512
1,19,1436.6092305318675,-49.21550323924869
1,20,1397.8858072357382,-147.56912648305754
1,21,1297.8807416835048,-110.66575623047794
1,22,1324.644770699116,-12.529289634118342
1,23,1380.3373566542323,69.05535647107767
1,24,1416.9411417799197,148.8979682281176
1,25,1417.7349459406569,150.45179229487402
2,1,0.0,0.0
2,2,-38.55848952571256,102.91591269671588
2,3,98.26928028066159,115.19873587551922
2,4,197.5097373308723,127.45987692774605
2,5,296.41935432615395,105.9863731196612
2,6,395.1386219722822,128.6906682757485
2,7,493.8492502325861,144.65813185605754
2,8,533.9004701680982,114.46365216587215
2,9,647.715221321289,122.59947637752694
2,10,755.1697495613581,101.27148183611669
2,11,819.9277184842447,113.90400547675786
2,12,932.0276048204265,157.35229884511762
2,13,1059.1078909354455,169.58512876467893
2,14,1109.0700390428867,175.539026152452
2,15,1208.8972396881843,181.49131100478985
2,16,1297.621259381419,135.36601627328028
2,17,1386.3424242541148,89.266877495825
2,18,1475.0327001098165,43.09031102994702
2,19,1436.6066730620767,-49.21351866708773
2,20,1397.8838160083656,-147.67582759390845
2,21,1298.0638726152438,-110.67139488501338
2,22,1324.8208227580658,-12.581642557115218
2,23,1370.652291346419,65.2036699822318
2,24,1396.8423489924528,139.3985102544483
2,25,1400.0,173.20508075688772
