arc_dist,agent_a,agent_b,weight,xa,ya,xb,yb
0.0,1,2,0.999999694097773,0.0,0.0,0.0,0.0
100.0,1,2,0.9999773330388242,50.70113111361805,86.19394006425111,-35.08444008537665,93.64337704234943
200.0,1,2,0.9999748461880477,138.8839219273664,120.21027415644451,51.1787013242283,110.97148540196511
300.0,1,2,0.9999758108933934,237.9996509687742,121.4813608050268,150.59151952603952,121.6631393519296
400.0,1,2,0.9999752453310796,336.8515244347601,119.34060811003582,249.03449479360015,116.27373437459761
500.0,1,2,0.9999714776482015,435.58200437552716,135.2241393819009,346.62007824071446,117.53196173657729
600.0,1,2,0.9999791577064727,527.7945234396142,121.70205584481624,444.7090728660313,136.70920065929468
700.0,1,2,0.9999687406889436,626.2029748036389,121.88038354451155,533.9635533514289,114.46816154347998
800.0,1,2,0.9999691985567001,724.9218909273709,107.86019754699363,633.709037099258,121.59827177485533
900.0,1,2,0.999970195139407,823.1404434333481,115.14993281577408,732.0285428290672,105.86463895058722
1000.0,1,2,0.9999679808831191,916.3801599880373,151.29346967647993,829.6516521986439,117.67286143661745
1100.0,1,2,0.9999685020348474,1014.864752990394,165.32038801398045,922.8931117529247,153.8119015482118
1200.0,1,2,0.9999680013274848,1114.2966486060707,175.85068609208025,1021.8159693016457,165.99538444897135
1300.0,1,2,0.9999690880774643,1213.5388461322623,179.0777605322401,1121.2684203804056,176.2663653945524
1400.0,1,2,0.9999679825327814,1302.2657198090242,132.9524761079389,1219.7356387679558,175.85671111063846
1500.0,1,2,0.9999679825354868,1391.0002268762885,86.84188186662412,1308.4631347557543,129.73262408093794
1600.0,1,2,0.9999746315092394,1473.0096726874472,38.23292712163272,1397.1948104470848,83.61658576408674
1700.0,1,2,0.9999679811970661,1434.6755908736297,-54.1267546278783,1470.327008133101,31.786686268380492
1800.0,1,2,0.9999679796045241,1398.0411105504108,-147.17467159246002,1432.1191908254216,-60.62403679275918
1900.0,1,2,0.9999677625128709,1304.4672962658894,-113.09629373475681,1391.8283548483162,-145.4309965771658
2000.0,1,2,0.9999681092745213,1322.3448212110602,-20.962583290176113,1298.06391030026,-110.67140885529426
2100.0,1,2,0.9999683464449786,1376.0962123828615,62.842460292406486,1324.380362463186,-14.196349801566186
2200.0,1,2,0.9999731946747139,1417.7349459406569,150.45179229487402,1373.3294858763113,72.78799924212154
2300.0,1,2,0.9999988943599446,1417.7349459406569,150.45179229487402,1399.5729184370473,168.63264291187542
