agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,71.9961789044898,132.8847332965267
1,3,222.01061982476568,132.8909483298475
1,4,328.67810609046074,132.90312641760957
1,5,465.1032013969531,132.91329757773562
1,6,617.2528450522584,132.935839049538
1,7,766.5000987086748,132.95800233522542
1,8,915.166980038286,132.98012282673278
1,9,1127.9880536598405,132.9943894327359
1,10,1277.9969243696494,133.12015655076323
1,11,1393.1141235097898,-2.9923555136372784
1,12,1502.9330078957266,3.0604388395267565
1,13,1578.1802092739317,-104.24753230897545
1,14,1566.4274733079883,-260.6034527157054
1,15,1597.5190053255155,-290.61191246854344
2,1,0.0,0.0
2,2,88.94425213421582,2.991308414483591
2,3,297.1170662145276,3.00539224100701
2,4,381.1965214903106,3.018741321695347
2,5,602.9810913687938,34.687506822126466
2,6,620.0068154366041,132.92296871552705
2,7,920.6468996399254,132.9429364280242
2,8,984.7393888117952,132.95486299572016
2,9,1128.0028769082523,132.9563463344867
2,10,1176.4672163117955,132.94156058380565
2,11,1427.9925271585666,132.89386984975744
2,12,1503.025110201795,3.038677757421838
2,13,1578.0290685179277,-27.565591174744156
2,14,1746.9570434139264,-64.1178813965554
2,15,1800.0,0.0
