agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,48.257434922748594,-88.34478689023783
1,3,143.52862790816587,-88.34506646577314
1,4,242.92611879726485,-88.34506648593653
1,5,342.9138448222857,-88.34506650560938
1,6,443.0143563135849,-88.345066507757
1,7,542.8033558759355,-88.345066512253
1,8,648.2574738629056,-88.34506655785572
1,9,698.2575834477379,-174.94745909111788
1,10,807.2603627113515,-174.94760683868847
1,11,893.2269048589267,-174.9476068598536
1,12,998.2574739190193,-174.94755129949766
1,13,1054.021157859213,-88.34506655992385
1,14,1148.257473981944,-88.34506656272538
1,15,1198.2574739451406,-174.9476068760341
1,16,1264.83640684514,-252.3814818899354
1,17,1355.0546918833886,-261.5501472963204
1,18,1457.3952229829927,-261.55014730105313
1,19,1556.9679913424682,-261.5501472658757
1,20,1641.4803702531894,-261.5501472280296
1,21,1748.2574738410412,-248.24155312535345
1,22,1796.7342845646529,-174.9476069211955
1,23,1897.9406642442193,-174.94760680752367
1,24,2006.6909716186478,-174.9476068627784
1,25,2098.257473944389,-174.9476069295892
1,26,2148.259889536396,-237.46225735926112
1,27,2217.0370767072604,-216.13728610123587
2,1,0.0,0.0
2,2,98.25491144449423,-2.4323469257091834
2,3,147.37193708733173,84.81593571385284
2,4,279.5814323212396,84.80476125324408
2,5,343.359377192856,84.8601567895647
2,6,442.9919545039342,84.86507635548438
2,7,548.2539641923149,84.86815710433689
2,8,648.24767161747,84.88440416623477
2,9,748.1876845693798,85.06197298684936
2,10,841.868557883755,94.78039127100054
2,11,941.5824028118979,92.12993577614152
2,12,1024.5258519330591,111.68092128157346
2,13,1136.733097580911,83.97528428199924
2,14,1197.3719639508906,144.8687797814018
2,15,1331.9048787278778,135.03386935749765
2,16,1410.252714520206,151.4844466381791
2,17,1508.474212431414,151.57931973699826
2,18,1606.9499977087746,157.9446499840513
2,19,1703.5474716377482,154.32735394721664
2,20,1803.9543462559152,153.58342041723486
2,21,1891.3773682346384,135.44334608866208
2,22,2001.4062720507,146.53065867027982
2,23,2048.2593348845103,83.97461150610509
2,24,2149.041940227917,99.49169188147278
2,25,2212.150701136654,-1.726000973657282
2,26,2307.348582109142,85.62180370509967
2,27,2350.0,86.60254037844386
