arc_dist,agent_a,agent_b,weight,xa,ya,xb,yb
0.0,1,2,0.999999694097773,0.0,0.0,0.0,0.0
100.0,1,2,0.9999528119436009,47.93831375987872,-87.76057243352177,99.09622139502576,-0.9378987707005273
200.0,1,2,0.9982417650113834,147.59174366655427,-88.34506646659737,148.9632745848505,84.81580121263453
300.0,1,2,0.9982425065616956,247.5917436665543,-88.3450664868545,248.96327422766166,84.80734912638378
400.0,1,2,0.9982378439868678,347.5917436665543,-88.34506650570974,348.9632500540515,84.86043349245335
500.0,1,2,0.9982374202265974,447.5917436665543,-88.34506650796322,448.9632499368686,84.86525111997545
600.0,1,2,0.9982371544257843,547.5917436665543,-88.34506651432369,548.9632498849807,84.86827234967431
700.0,1,2,0.9982356225524235,647.5917436665543,-88.34506655756783,648.9632474449414,84.88567556846888
800.0,1,2,0.8551811805847166,697.9247539988842,-174.37098382305152,748.9589517789615,85.14198395479167
900.0,1,2,0.7832130512834358,797.5919264964199,-174.94759373362848,848.4580198998154,94.60523930668487
1000.0,1,2,0.7910011954823732,897.5919264964105,-174.94760455079103,948.242604179422,93.69984276432946
1100.0,1,2,0.6737473671039433,997.5919264963965,-174.9475516515671,1045.5214967476759,106.49678446004098
1200.0,1,2,0.9931358382055251,1052.0351818582703,-91.42934012583918,1141.0014767756797,88.26158686062189
1300.0,1,2,0.9445517100387341,1149.30513735065,-90.15967274652384,1217.4309765021203,143.40238330913076
1400.0,1,2,0.1543810477889435,1199.623541820294,-176.5363966703074,1317.1648321549646,136.1114274995262
1500.0,1,2,0.0014268787684871569,1264.819475323419,-252.36178987506497,1415.417070419991,151.48943493970205
1600.0,1,2,0.0008974861623537117,1364.3457388109941,-261.5501472967501,1515.402568276669,152.02715849146907
1700.0,1,2,0.0006919630994216514,1464.3457388109941,-261.5501472985976,1615.2057322214114,157.63549660230058
1800.0,1,2,0.0008124672694736416,1564.3457388109941,-261.5501472625718,1715.1434954492702,154.24143681295004
1900.0,1,2,0.0010656394713958776,1664.1701762380198,-258.72211192856923,1814.9077419041835,151.31061622089615
2000.0,1,2,0.00531514548950093,1756.6769031305919,-235.51189562093623,1913.1685243103148,137.63918146051802
2100.0,1,2,0.04186027207228101,1824.1214284504674,-174.9476068904351,2008.1895822863837,137.47389590243682
2200.0,1,2,0.41237522560867934,1924.1214284504674,-174.9476068208258,2081.0318721999242,89.02046335618611
2300.0,1,2,0.6740773237103338,2024.1214284504672,-174.9476068754964,2165.54319193961,73.02597454795307
2400.0,1,2,0.9735410605480243,2114.4127250784577,-195.1454286806508,2220.9252633051774,6.32500535766307
2500.0,1,2,0.32079917773671385,2192.0167836669298,-223.89504782282089,2294.608638143083,73.93240341805739
