arc_dist,agent_a,agent_b,weight,xa,ya,xb,yb
0.0,1,2,0.999999694097773,0.0,0.0,0.0,0.0
100.0,1,2,0.9999527037891621,98.69415720517577,-4.780907453378148,50.947645263123675,84.01554294267923
200.0,1,2,0.9982386231485307,149.96747002242623,-89.1792722594813,150.94764516275276,84.02002336505868
300.0,1,2,0.9982381815029843,249.96747002242046,-89.17923819300975,250.94764502637472,84.02508050896162
400.0,1,2,0.99823798479733,349.96747000745006,-89.18061540178502,350.94764502266645,84.02594013667056
500.0,1,2,0.9980699946864153,449.20384659078513,-90.99866890126685,450.9476450202744,84.0266314211449
600.0,1,2,0.9283911365732643,519.2016868476253,-162.41507009439545,550.9364696982782,84.30766922518042
700.0,1,2,0.816023836357784,613.5867226485447,-175.78143861990478,650.6413805466067,91.87302476999372
800.0,1,2,0.792458851611673,713.5867226395113,-175.7824638781865,750.5929643117266,94.90341302956779
900.0,1,2,0.7786262913309099,813.5867226393169,-175.7825709012974,850.5334775759717,96.56920999060287
1000.0,1,2,0.7278177867621387,913.586722637473,-175.7831448470632,949.6342318914267,102.2179349291931
1100.0,1,2,0.672716446718152,1011.111040327952,-184.38039021544955,1042.166164534343,99.51617867151666
1200.0,1,2,0.02342567997631967,1099.1887461842273,-230.914056580032,1128.0546266596905,142.57648879253907
1300.0,1,2,0.0038732515620296124,1193.0901440174955,-262.3843328443516,1227.9325142180462,147.13171692547627
1400.0,1,2,0.002935866211695417,1293.0901440169714,-262.3844023495708,1327.499582179918,152.74822810161956
1500.0,1,2,0.01564957353404985,1389.1184163411328,-235.51865376151275,1427.1649069461967,145.4168523572514
1600.0,1,2,0.2343201248507988,1481.278181296441,-198.35344600267362,1518.5592928164654,123.17391550860143
1700.0,1,2,0.6946706903576929,1575.231987019138,-175.78308783774395,1596.3674543470759,106.98719424975552
1800.0,1,2,0.13817555491610753,1675.2319870183103,-175.78268536334338,1680.663406988186,160.7840236404903
