arc_dist,agent,landmark_id,quality,xa,ya,xl,yl
390.87249401603907,2,3,1.622534459835813e-6,341.82013903892664,84.02587660456798,550.0,300.0
495.9114234417322,2,3,9.240997252450171e-5,446.8590684620753,84.02660772915443,550.0,300.0
596.4746771321791,2,3,0.0004381346244405996,547.4223221508338,84.02719046097161,550.0,300.0
691.7173096327386,2,3,0.00019746549157816415,642.363034239672,91.60480444566268,550.0,300.0
792.0034876467384,2,3,5.601288210229134e-6,742.5966147053024,94.85239550606943,550.0,300.0
1083.8356527344927,1,2,2.9807022243701116e-6,997.4223753712264,-175.783496926451,1250.0,-320.0
1157.985153150911,1,2,0.00041538486943068937,1060.2153636210414,-215.21938209038524,1250.0,-320.0
1284.2462090425702,1,2,0.6187879043778549,1177.3363530601382,-262.38428501283045,1250.0,-320.0
1364.5840181676988,1,2,0.9422263502660964,1257.6741621848964,-262.38452893377803,1250.0,-320.0
1407.1510240889247,1,2,0.8278375244402519,1300.2411681058504,-262.38437679029875,1250.0,-320.0
1560.9095914432735,1,1,1.33005881320572e-6,1447.4225260579499,-217.89454754542786,1750.0,-233.0
1560.9095914432735,1,2,0.0002883875007466199,1447.4225260579499,-217.89454754542786,1250.0,-320.0
1645.1498265787968,1,1,0.0001106196961581822,1520.381813598242,-175.78327141537852,1750.0,-233.0
1645.1498265787968,1,2,1.0543423463828022e-6,1520.381813598242,-175.78327141537852,1250.0,-320.0
1743.6333781811347,1,1,0.053576473299031736,1618.8653652000282,-175.78294180151732,1750.0,-233.0
1822.1835409183723,1,1,0.8154696966275904,1697.415527936453,-175.78258444002137,1750.0,-233.0
