agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,87.25853950645548,19.30597528836005
1,3,136.96395414786858,92.73186517277068
1,4,240.50999609217817,93.39031739353906
1,5,355.21693987103964,78.8180262464004
1,6,394.63042020989644,-0.4116085347341072
1,7,442.07707216815095,-66.97554046736353
1,8,547.0111199870762,-98.57523688130591
1,9,655.4141681515295,-76.34557177323761
1,10,705.2293920751342,17.578167717274447
1,11,744.9389923202689,92.61152222035457
1,12,799.7694727247324,179.08780543583987
1,13,857.025136917521,248.67510552664518
1,14,953.3464612238422,225.87187474398428
1,15,990.94426235307,200.92314399526163
2,1,0.0,0.0
2,2,57.329707627740625,47.35113299308236
2,3,137.27907884523893,83.61431651773235
2,4,229.58174790557396,94.37614301174234
2,5,356.02502909325744,51.436376457517994
2,6,399.6106004306259,-1.2766154577576143
2,7,444.280880432023,-54.78140123455303
2,8,549.9529271188684,-93.56633549280723
2,9,655.9865468711132,-53.35279629753126
2,10,699.4100178421626,1.1213046968567362
2,11,743.5023178095679,59.676054436702195
2,12,858.3841776720385,104.05683143763443
2,13,958.5597766232888,78.60084845337342
2,14,1035.4060229634779,35.33714433812473
2,15,1100.0,0.0
