agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,63.86717755337148,-33.51349336144131
1,3,114.96370153653804,-58.151874113506985
1,4,197.78605321386158,-78.90339044381395
1,5,308.14228576333466,-101.7524733394184
1,6,421.8647453009161,-122.39271945189486
1,7,517.7371105946537,-139.05362460230265
1,8,596.4444100657778,-149.6909845304568
1,9,644.1545598291735,-156.21997005395914
1,10,851.7033547443694,-184.4689255089555
1,11,894.5890637204776,-192.384359157639
1,12,988.4640328617028,-206.38945992931687
1,13,1079.2059305315133,-249.12803703609168
1,14,1168.4499965132948,-288.3992676386917
1,15,1299.2632208629711,-301.5282949173365
1,16,1373.7538734680618,-287.6126833188096
1,17,1456.7306733750734,-254.8745119845332
1,18,1539.5124823569245,-214.21465836935545
1,19,1643.7740890461112,-144.75368498283777
1,20,1644.827315314233,-145.1865515524059
2,1,0.0,0.0
2,2,83.42594505301945,32.72559310804071
2,3,109.52685543820337,39.36415529807986
2,4,198.56477755600193,71.41870417887174
2,5,296.3668122630067,98.32305110335874
2,6,413.569879064936,117.51435618982008
2,7,517.1714631622405,131.66911750183147
2,8,595.857341447923,123.80346667051298
2,9,708.6077566922798,117.15038531907335
2,10,810.6274485061551,115.07476458997701
2,11,921.44525833089,114.90525562587138
2,12,1031.2286201881834,122.5807494263473
2,13,1126.252865933731,143.13317408954973
2,14,1231.157342477592,145.14380422391858
2,15,1330.509049468622,148.21169770638
2,16,1459.779019416714,144.28050268806734
2,17,1509.6141835920953,142.1947581831503
2,18,1575.96006160506,143.70037293564394
2,19,1650.1677432147942,141.16851679400511
2,20,1700.0,173.20508075688772
