agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,153.2687217442684,0.06865438912298641
1,3,227.52398524856727,133.3637195426834
1,4,370.9983336531703,132.90589907144957
1,5,475.59416009662374,132.90939672333707
1,6,626.5980557700693,132.91443304485614
1,7,776.1181800172402,132.9195401553182
1,8,918.2871111375644,132.92393938745977
1,9,1128.0025505347312,132.92919943238405
1,10,1265.2367421173806,132.93281349487702
1,11,1428.8941131230627,134.38803136592617
1,12,1503.0194643423315,3.001151877357717
1,13,1579.6776125482115,-126.86232092328541
1,14,1512.4118596378476,-273.09634681593803
1,15,1585.3446915230247,-378.47050335016735
2,1,0.0,0.0
2,2,104.17149222107022,-3.0028058787826906
2,3,300.4391999415866,-3.005205446597687
2,4,354.1267764002234,-2.9457792972185652
2,5,597.6040154105378,-3.318168160824806
2,6,671.8017127955222,127.96995584243687
2,7,1040.9311151062407,126.88607385854617
2,8,1019.4822408829772,126.94578493479855
2,9,1127.9698411073598,126.86659283902726
2,10,1272.2849462434103,127.42129663579006
2,11,1347.0068743807988,-2.9977067662161963
2,12,1415.5231821065283,-139.28156830779506
2,13,1571.9985923708612,-132.80254568123758
2,14,1734.1299461350043,-139.49192359102423
2,15,1800.0,0.0
