agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,53.94130528753445,20.913244031944146
1,3,108.99425906367276,37.83311097012996
1,4,221.28002338288752,72.45895198508416
1,5,352.3420856500402,42.51627738385695
1,6,406.9141489172684,-5.928879800926341
1,7,451.5098662918246,-40.10629721040644
1,8,549.5375793556819,-73.00978080434881
1,9,648.7303752526205,-42.52874282854192
1,10,688.542021371624,4.0060594652055315
1,11,749.499404186578,55.20262447490634
1,12,819.8526633381297,142.47837211750365
1,13,939.2501521448129,77.61237431171399
1,14,978.5328210178488,65.36601867143506
1,15,1044.2877222683637,35.42919055904646
1,16,1100.0,0.0
