agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,98.15053518477917,-1.8495114005187934
1,3,145.69716668739238,-88.4519088394101
1,4,245.46055785268382,-88.4520066801767
1,5,344.9143145172255,-88.45205471630264
1,6,448.15048106995675,-88.45208646343964
1,7,501.84953152472656,-166.4194585612096
1,8,598.1505650849325,-175.05452682524668
1,9,701.8521971441788,-175.05457987158363
1,10,798.1505294931555,-175.0547083323883
1,11,855.253283451214,-260.80619061191885
1,12,955.0993123635066,-261.6571638777687
1,13,1054.931494534473,-261.6571938811807
1,14,1153.5558249475966,-261.6571479005087
1,15,1248.1505452787871,-261.6570411990722
1,16,1298.1506257546316,-175.05447643725347
1,17,1348.1502379130884,-88.45290702823743
2,1,0.0,0.0
2,2,47.82449031522033,79.16441868059934
2,3,145.8682939199741,82.92616490639135
2,4,245.1357071596247,90.10764554420214
2,5,345.0711404998497,91.29838591014199
2,6,445.13127494281093,91.4122883771858
2,7,545.040890133294,91.1939282437061
2,8,654.7782650788682,90.07604435194237
2,9,741.4734721844766,94.94723528302724
2,10,843.100231230632,83.38263251887868
2,11,897.3562959326741,165.62934947364238
2,12,1005.459386990609,169.33929151577163
2,13,1104.0615308929443,166.70392740164903
2,14,1203.798424831449,166.61536098455048
2,15,1255.150530925041,83.38257963204923
2,16,1352.8637473811377,93.74604561511815
2,17,1400.0,173.20508075688772
