arc_dist,agent,landmark_id,quality,xa,ya,xl,yl
499.41731320783634,1,3,3.866412460660774e-5,448.15048106995675,-88.45208646343964,650.0,-240.0
594.0877897650822,1,3,0.012603366669322514,501.84953152472656,-166.4194585612096,650.0,-240.0
690.7751905404082,1,3,0.7551736552929369,598.1505650849325,-175.05452682524668,650.0,-240.0
794.476822599668,1,3,0.7551529233141211,701.8521971441788,-175.05457987158363,650.0,-240.0
890.7751549487305,1,2,3.0346930969982477e-6,798.1505294931555,-175.0547083323883,1050.0,-320.0
890.7751549487305,1,3,0.0160262862102914,798.1505294931555,-175.0547083323883,650.0,-240.0
993.7996239972589,1,2,0.0010038198645823258,855.253283451214,-260.80619061191885,1050.0,-320.0
993.7996239972589,1,3,0.000835195760606063,855.253283451214,-260.80619061191885,650.0,-240.0
1093.6492792047434,1,2,0.3186419109801773,955.0993123635066,-261.6571638777687,1050.0,-320.0
1093.6492792047434,1,3,1.0953157047493198e-6,955.0993123635066,-261.6571638777687,650.0,-240.0
1193.4814613757142,1,1,2.051119772185483e-6,1054.931494534473,-261.6571938811807,1350.0,-233.0
1193.4814613757142,1,2,0.9406587813088041,1054.931494534473,-261.6571938811807,1050.0,-320.0
1292.1057917888486,1,1,0.001402314881413951,1153.5558249475966,-261.6571479005087,1350.0,-233.0
1292.1057917888486,1,2,0.22143339815553592,1153.5558249475966,-261.6571479005087,1050.0,-320.0
1386.7005121200993,1,1,0.4044518839421077,1248.1505452787871,-261.6570411990722,1350.0,-233.0
1386.7005121200993,1,2,0.0008210693065026417,1248.1505452787871,-261.6570411990722,1050.0,-320.0
1486.7005734746601,1,1,0.8150122760915566,1298.1506257546316,-175.05447643725347,1350.0,-233.0
1486.7005734746601,1,2,3.7562784245199906e-6,1298.1506257546316,-175.05447643725347,1050.0,-320.0
1586.6995386698097,1,1,0.04877210179139356,1348.1502379130884,-88.45290702823743,1350.0,-233.0
