arc_dist,agent_a,agent_b,weight,xa,ya,xb,yb
0.0,1,2,0.999999694097773,0.0,0.0,0.0,0.0
100.0,1,2,0.9999668343122149,99.03222397101592,-3.455437209982128,55.33011951600078,79.45239478189434
200.0,1,2,0.9983263146281808,148.7331678621834,-88.45191181690193,155.23901310039938,83.6040876623125
300.0,1,2,0.9976725210280065,248.7331678621365,-88.45200826084606,255.00337039861918,90.22521970727371
400.0,1,2,0.9975432546295693,348.73316786212513,-88.45205589067461,354.9969707548715,91.30968488110379
500.0,1,2,0.9974724674454362,448.48099305837803,-88.9319674104169,454.99688879331495,91.39072632078965
600.0,1,2,0.8680024848308722,507.73811630084253,-166.9474729515073,554.9961572044855,91.09251491299165
700.0,1,2,0.822122999665936,607.3753745445231,-175.05453154399933,654.990645013936,90.08797745929843
800.0,1,2,0.7970592797208512,707.3753745445059,-175.05458723943514,754.7684345534886,93.43433690857351
900.0,1,2,0.738980181681645,803.2635289788965,-182.73292443241735,849.2114474829987,92.64661943201061
1000.0,1,2,0.0015267776117335993,861.453434271468,-260.8590336007663,909.9166116729853,166.06040137947943
1100.0,1,2,0.0012548494288568152,961.450033158763,-261.6571657864047,1009.8587937727006,169.22170747248313
1200.0,1,2,0.001422458895038234,1061.450033158758,-261.6571908421052,1109.8251508387254,166.69880930394257
1300.0,1,2,0.0018713845908149536,1161.450033158743,-261.6571389959593,1206.9628918496294,161.4863134837259
1400.0,1,2,0.15123811957852867,1254.8002958416873,-250.13935066151942,1263.3318721042392,84.25029286554613
1500.0,1,2,0.8091144807345657,1304.800356248334,-163.53684515890305,1357.9483689386384,102.31734902964476
