arc_dist,agent_a,agent_b,weight,xa,ya,xb,yb
0.0,1,2,0.999999694097773,0.0,0.0,0.0,0.0
100.0,1,2,0.9999545925242656,96.29384882709664,-24.16691774627895,67.75263513047459,71.67798593566197
200.0,1,2,0.9988897413179764,182.0904007603578,-74.75607794363599,165.05178355998692,88.3151648615054
300.0,1,2,0.9983210550357369,281.09974221396646,-84.93620273957683,265.0206904334359,86.5534658011854
400.0,1,2,0.998054228528844,380.9960119240712,-88.86132239817555,364.96199379363503,85.60043727001764
500.0,1,2,0.9254396406459985,471.35318092596367,-127.04970202494991,455.1772876127075,122.05244677153601
600.0,1,2,0.018873291262704036,558.9749547749971,-171.78094288989797,511.77754958019256,204.28802113845282
700.0,1,2,0.0011399066314862233,658.7098594285717,-176.72326177640474,593.9531966109106,253.94884983892302
800.0,1,2,0.008404451981680851,758.6772796947001,-174.1835889212069,680.7917117020515,213.48090066562784
900.0,1,2,0.21346051597056348,858.6456689618105,-171.71710610265427,736.8414307972889,130.76328303852745
1000.0,1,2,0.529704360316342,958.1073093318325,-179.12528895513046,823.0110681647943,86.06742532609317
1100.0,1,2,0.14619262279845707,1042.5200832603846,-230.60758250176838,922.8446878884052,82.60312326642865
1200.0,1,2,0.021842618091574287,1135.7681630344953,-262.1869487359742,1021.5554182637522,96.084786034299
1300.0,1,2,0.0010465435286961817,1235.6925520873033,-265.32059253544395,1104.1310022429311,151.64062016828692
1400.0,1,2,0.000326324628271087,1335.692499530447,-265.22873331456435,1200.105993914211,174.906201746229
1500.0,1,2,0.00033975598649433583,1435.692384936558,-265.07910383432153,1300.0799596715158,174.20336885830542
1600.0,1,2,0.00040413894685452937,1535.6746051838747,-263.68056125380264,1400.0544599954303,171.9646011612593
1700.0,1,2,0.0012573493071361388,1632.2396531440015,-242.55307285925372,1500.0409985701876,170.35002516693876
1800.0,1,2,0.056522137674778185,1700.8904701743902,-171.20301470143175,1600.0373827161804,170.5242114284672
1900.0,1,2,0.8301625689531424,1747.1749388936037,-90.87881736754994,1699.9998744049888,173.20507676501674
