arc_dist,agent_a,agent_b,weight,xa,ya,xb,yb
0.0,1,2,0.999999694097773,0.0,0.0,0.0,0.0
100.0,1,2,0.9999491074161695,46.44939353192594,-88.55763005250465,98.52532201114673,-0.5215591482294482
200.0,1,2,0.9975657346375977,145.59643854844347,-96.24626804982309,150.1020658979458,83.38377323967534
300.0,1,2,0.9965939108764077,245.3811336891007,-102.80317958702044,250.1018901885698,83.56146729903763
400.0,1,2,0.9949422510489944,345.07777743367376,-110.50094056516457,350.10142197370743,83.79886315395686
500.0,1,2,0.9915291712114775,444.5278090047992,-120.80167733821935,450.10139658686336,83.87004690306856
600.0,1,2,0.9846352540997174,543.8079195790432,-132.7576333556096,550.1013545791495,83.94708815252581
700.0,1,2,0.9543791834105954,640.5904256300562,-154.5291103823377,650.0958621117254,84.46799947949614
800.0,1,2,0.8363334755895482,736.5530571025078,-177.32443898980387,749.9573402625496,89.71542405016787
900.0,1,2,0.8011844532940839,836.5065567362351,-180.34649687624477,849.925331171685,91.44818148357552
1000.0,1,2,0.7539876258957092,936.397378032874,-180.09597563492943,949.6060702741278,97.18971770886061
1100.0,1,2,0.8737226551016505,1033.30406608737,-163.23710759905714,1048.112832321756,97.65729907059406
1200.0,1,2,0.8980076625356367,1128.6220789218953,-147.91935051199684,1139.4229627196257,108.3475196981347
1300.0,1,2,0.05138206992517241,1192.2182176865185,-215.43928828426212,1230.215685220246,140.8546302443264
1400.0,1,2,0.0007022800653137609,1245.4644398931296,-300.0846651262563,1330.1412933873462,136.99809910414618
1500.0,1,2,0.00017012477381210558,1336.4293470011598,-316.5415140012235,1429.430426041957,147.81307471269284
1600.0,1,2,0.00014796272886803875,1436.4292943520009,-316.64242496538384,1529.3925069598092,150.56668662666056
1700.0,1,2,0.00013891000872586962,1536.3918142174514,-315.10082331097533,1629.3524554755447,153.39635084740073
1800.0,1,2,0.0002425154478533876,1635.6030137534083,-304.35149864757994,1729.334422501106,152.61873432917503
1900.0,1,2,0.001997422581556443,1725.592228386711,-262.3016609188189,1829.2729559216086,149.1130906280706
2000.0,1,2,0.03746944779610591,1800.6648965503764,-200.95253964524727,1927.7573250226678,141.1215808547369
2100.0,1,2,0.1099905098921784,1899.449903197428,-185.4115466994301,2020.425304541707,134.28150952347943
2200.0,1,2,0.7416960975337126,1998.6770820706513,-173.23437123589324,2089.2814669797776,90.54253383500127
2300.0,1,2,0.8454874481055628,2088.5654898275357,-139.96491840218692,2187.954868686599,106.77705863877304
2400.0,1,2,0.9915036271723345,2158.310520828236,-68.44572466223869,2285.099784161086,92.39872413047118
