agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,46.99504654621837,-89.59793938923538
1,3,103.33954286772004,-93.40017903948461
1,4,190.1254969016994,-99.2453918988032
1,5,290.13276308649984,-105.68463757673325
1,6,403.88580412193636,-115.65586277326108
1,7,502.1611211530031,-128.09881580207664
1,8,600.4135941173607,-139.0898250278462
1,9,696.997216015093,-176.20529787388702
1,10,817.949731218526,-179.6273697883378
1,11,892.6069457963254,-182.52053841027384
1,12,1006.6236462996619,-176.20772911177923
1,13,1073.6455508015413,-143.62519243234587
1,14,1150.8363257592055,-149.65448168162922
1,15,1198.6114791422578,-225.60265802976895
1,16,1255.7541216479801,-316.4421404533861
1,17,1377.5888019451825,-316.59221309808913
1,18,1502.3295308337576,-316.69866130525054
1,19,1589.1012088789782,-312.62826231156356
1,20,1646.5457044212171,-302.40383092263676
1,21,1722.535220670618,-265.44477271692034
1,22,1782.4778966238232,-203.81374345701596
1,23,1932.1023833090178,-180.27461367384734
1,24,2055.53783867342,-167.2213735185128
1,25,2100.1781476446035,-130.38143681897677
1,26,2162.4435032577526,-64.04233983405008
2,1,0.0,0.0
2,2,97.09540766278852,-2.9965516265933534
2,3,146.99823742427031,83.37864172016329
2,4,245.99100702578357,83.54230518709453
2,5,291.71341487022937,83.75543162799049
2,6,400.09766684651277,83.83605252408839
2,7,546.8818774754463,83.93584184201198
2,8,646.6606065351996,84.28438992405619
2,9,744.838328208551,89.5318503906752
2,10,799.7122393035761,91.49969195153277
2,11,897.2572686921002,91.39962661152336
2,12,1021.8023922488602,105.1750634759719
2,13,1097.2722818699303,83.61081566030903
2,14,1196.998664922713,142.13660866318392
2,15,1337.3995257137035,136.71797472459323
2,16,1421.1026046460802,147.58367184309947
2,17,1552.014414396022,151.1898424599632
2,18,1646.5823357757731,153.88793137965015
2,19,1723.203041545858,152.83381089963456
2,20,1844.2685783755342,148.58707420977325
2,21,1880.372860629283,138.34349797654784
2,22,2014.1520198318956,146.18677733819428
2,23,2047.1273949492665,83.60701406856347
2,24,2215.077526372198,111.23949179020488
2,25,2311.638191328855,85.25808086508515
2,26,2350.0,86.60254037844386
