arc_dist,agent_a,agent_b,weight,xa,ya,xb,yb
0.0,1,2,0.999999694097773,0.0,0.0,0.0,0.0
100.0,1,2,0.999947543287021,98.93732129870217,-0.301111619921149,46.77215038008949,88.38525371314341
200.0,1,2,0.9999996050954564,149.96337766366608,84.50063035688142,146.77209709116116,88.48849025140703
300.0,1,2,0.9999996019989456,249.96337766366554,84.50062116125193,246.77184488915165,88.68649548849523
400.0,1,2,0.9999996016309437,349.96337766366526,84.50062840196735,346.77184218931586,88.70972088211299
500.0,1,2,0.9999996494474882,448.92198268066875,90.39484746600296,446.77184156031177,88.72093697815981
600.0,1,2,0.9999576181911461,500.69507291806684,175.94772900493342,546.7718378816879,88.74780623494375
700.0,1,2,0.9966661138647734,553.4920251796881,257.70574757094147,646.4419813277665,96.60254035610706
800.0,1,2,0.99761784567165,650.8659243309851,252.96402372387865,746.3339651076933,101.24921406004343
900.0,1,2,0.9991743180407082,699.9772458713784,168.3980628067457,846.0910658422426,108.19514470316568
1000.0,1,2,0.3745044787946052,636.2881789879049,94.21675013868472,945.815712726752,115.50604061902943
