agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,97.8980779022634,-2.1021369090561404
1,3,147.87036578042603,84.50063057824957
1,4,242.2129875846375,84.50062060006825
1,5,351.3596705321107,84.50062850306894
1,6,447.8980692764647,88.70752737935989
1,7,497.89809086858855,171.10320695400293
1,8,547.8980178609793,257.70574661089285
1,9,647.8980845708414,257.70576377299557
1,10,702.0917608681299,171.1201169470714
1,11,642.3489490766899,94.21209385836256
1,12,542.3726182877942,94.28890222015706
1,13,442.33801762243183,94.13373443249937
1,14,342.12680150840606,94.0114575846319
1,15,242.05423357682636,93.85616252812304
1,16,142.50351847861103,80.55492678926483
1,17,92.23829209125316,7.9048845273746275
1,18,-7.622285611653713,-7.719797363480941
1,19,-57.871687154086786,-78.38836041121247
2,1,0.0,0.0
2,2,46.76826535128831,88.38524970237204
2,3,201.2914205685433,88.54477414364291
2,4,246.21554168714104,88.68636603092409
2,5,346.39314933712615,88.7096784075587
2,6,452.0919198522075,88.72153368325455
2,7,552.0940182653669,88.74928307672963
2,8,641.3787789692489,96.36701545844494
2,9,751.2554619610409,101.47814724514102
2,10,854.6544183462762,108.80166814634232
2,11,930.7058144955557,114.83682863163747
2,12,1031.3026112182781,119.29222477196925
2,13,1116.2713368361576,131.52600967962178
2,14,1212.0436181958128,137.55856631533152
2,15,1309.767670269365,147.12683734713733
2,16,1409.0457690358007,154.48302707685957
2,17,1508.207196711189,161.28958387579078
2,18,1608.005419946889,167.44790845276353
2,19,1700.0,173.205
