agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,153.83407724071128,-5.770707212603714
1,3,226.48653427570355,134.32490042788854
1,4,368.10315441217256,132.88167309173195
1,5,498.9262441772522,132.89134795079778
1,6,649.1000691882412,132.89362308975262
1,7,798.971705079338,132.89643817361573
1,8,1003.4238035654541,132.89794843616568
1,9,1127.9871446479533,132.89918545840067
1,10,1273.5848298027913,132.84467458837364
1,11,1430.7670763510189,137.52040169654111
1,12,1502.8885954023633,2.9260367903492384
1,13,1582.9036115889164,-126.5439010959575
1,14,1509.5576688400613,-289.8126540616403
1,15,1583.862546029416,-380.8068144259029
2,1,0.0,0.0
2,2,125.09673641923825,-3.002936551524591
2,3,302.01053996080424,-2.9900762212264893
2,4,423.02603229607666,-2.9898784620987553
2,5,597.8218285520495,-3.42134540135672
2,6,671.7578883838311,128.366872753211
2,7,840.8796542075947,126.92962838698605
2,8,951.3267009827326,126.93523631870897
2,9,1127.985855188311,126.9336702357075
2,10,1272.441558147121,127.67357578864464
2,11,1347.0284566984694,-2.982920216593063
2,12,1411.944994347381,-142.92351115024232
2,13,1572.0142829305344,-132.86567986375425
2,14,1734.2786754149151,-142.18692392794526
2,15,1800.0,0.0
