scenario_id,pct,threshold,method,algorithm,num_agents,success,fail_reason,primary_length,primary_unc,length_ratio,wall_s,wall_ratio,astar_iterations,continuous_primary_length,continuous_uncertainties,discrete_uncertainties,primary_disc_unc
s065,65,2.7839,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s065,60,2.5698,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s065,55,2.3556,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s065,50,2.1415,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s065,45,1.9273,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s065,40,1.7132,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s065,35,1.4990,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s065,30,1.2849,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s066,100,5.4014,discrete_only,discrete_only,2,true,,743.2953359980316,4.453937081639415,1.1540,18.8,1.1764,8012,743.295,"[1.975, 4.4539]","[1.975, 4.0954]",4.095382922834618
s066,95,5.1314,discrete_only,discrete_only,2,true,,743.2953359980316,4.453937081639415,1.1540,18.8,1.1766,8012,743.295,"[1.975, 4.4539]","[1.975, 4.0954]",4.095382922834618
s066,90,4.8613,discrete_only,discrete_only,2,true,,743.2953359980316,4.453937081639415,1.1540,18.9,1.1814,8012,743.295,"[1.975, 4.4539]","[1.975, 4.0954]",4.095382922834618
s066,85,4.5912,discrete_only,discrete_only,2,true,,743.2953359980316,4.453937081639415,1.1540,18.9,1.1820,8012,743.295,"[1.975, 4.4539]","[1.975, 4.0954]",4.095382922834618
s066,80,4.3212,discrete_only,discrete_only,2,false,unc_violated,743.2953359980316,4.453937081639415,,18.8,1.1748,8012,743.295,"[1.975, 4.4539]","[1.975, 4.0954]",4.095382922834618
s066,75,4.0511,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s066,70,3.7810,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s066,65,3.5109,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s066,60,3.2409,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s066,55,2.9708,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s066,50,2.7007,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s066,45,2.4307,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s066,40,2.1606,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s066,35,1.8905,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s066,30,1.6204,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s067,100,8.0003,discrete_only,discrete_only,2,true,,891.8914981034724,7.1516981341337535,1.0962,26.2,1.6017,52537,891.891,"[7.1657, 7.1517]","[7.1657, 7.2945]",7.294478316056978
s067,95,7.6003,discrete_only,discrete_only,2,true,,891.8914981034724,7.1516981341337535,1.0962,26.0,1.5844,52537,891.891,"[7.1657, 7.1517]","[7.1657, 7.2945]",7.294478316056978
s067,90,7.2003,discrete_only,discrete_only,2,true,,971.9143949685315,6.725520318090809,1.1945,93.4,5.7012,442111,971.914,"[5.4362, 6.7255]","[5.4362, 7.1643]",7.164251065196874
s067,85,6.8003,discrete_only,discrete_only,2,true,,995.7419067335356,6.581355684014163,1.2238,101.2,6.1768,500000,995.742,"[6.4537, 6.5814]","[6.4537, 6.807]",6.80697861352589
s067,80,6.4003,discrete_only,discrete_only,2,false,unc_violated,995.7419067335356,6.581355684014163,,102.0,6.2278,500000,995.742,"[6.4537, 6.5814]","[6.4537, 6.807]",6.80697861352589
s067,75,6.0002,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s067,70,5.6002,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s067,65,5.2002,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s067,60,4.8002,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s067,55,4.4002,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s067,50,4.0002,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s067,45,3.6001,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s067,40,3.2001,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s067,35,2.8001,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s067,30,2.4001,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s068,100,5.2697,discrete_only,discrete_only,2,true,,897.4107250520398,3.4869387769326585,1.1261,63.9,3.9006,330707,897.411,"[3.4681, 3.4869]","[3.4681, 3.9919]",3.991936509501506
s068,95,5.0062,discrete_only,discrete_only,2,true,,897.4107250520398,3.4869387769326585,1.1261,66.4,4.0534,330707,897.411,"[3.4681, 3.4869]","[3.4681, 3.9919]",3.991936509501506
s068,90,4.7427,discrete_only,discrete_only,2,true,,897.4107250520398,3.4869387769326585,1.1261,64.1,3.9155,330707,897.411,"[3.4681, 3.4869]","[3.4681, 3.9919]",3.991936509501506
s068,85,4.4793,discrete_only,discrete_only,2,true,,897.4107250520398,3.4869387769326585,1.1261,64.1,3.9158,330707,897.411,"[3.4681, 3.4869]","[3.4681, 3.9919]",3.991936509501506
s068,80,4.2158,discrete_only,discrete_only,2,true,,897.4107250520398,3.4869387769326585,1.1261,64.3,3.9290,330707,897.411,"[3.4681, 3.4869]","[3.4681, 3.9919]",3.991936509501506
s068,75,3.9523,discrete_only,discrete_only,2,false,unc_violated,906.0806570533721,3.9667873352958876,,63.5,3.8790,330709,906.081,"[3.4885, 3.9668]","[3.4885, 3.5039]",3.5038558537558355
s068,70,3.6888,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s068,65,3.4253,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s068,60,3.1618,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s068,55,2.8983,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s068,50,2.6349,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s068,45,2.3714,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s068,40,2.1079,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s068,35,1.8444,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s068,30,1.5809,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s069,100,5.3760,discrete_only,discrete_only,2,false,no_solution,null,null,,100.1,5.9952,500000,null,[],[],null
s069,95,5.1072,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s069,90,4.8384,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s069,85,4.5696,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s069,80,4.3008,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s069,75,4.0320,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s069,70,3.7632,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s069,65,3.4944,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s069,60,3.2256,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s069,55,2.9568,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s069,50,2.6880,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s069,45,2.4192,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s069,40,2.1504,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s069,35,1.8816,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s069,30,1.6128,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s070,100,8.4915,discrete_only,discrete_only,2,false,no_solution,null,null,,92.6,5.4475,500000,null,[],[],null
s070,95,8.0670,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s070,90,7.6424,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s070,85,7.2178,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s070,80,6.7932,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s070,75,6.3687,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s070,70,5.9441,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s070,65,5.5195,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s070,60,5.0949,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s070,55,4.6703,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s070,50,4.2458,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s070,45,3.8212,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s070,40,3.3966,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s070,35,2.9720,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s070,30,2.5475,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s071,100,4.5053,discrete_only,discrete_only,2,true,,944.9551276110654,4.324968223343364,1.0667,44.1,2.7080,195946,944.955,"[1.7364, 4.325]","[1.7364, 3.6876]",3.6876128415676575
s071,95,4.2801,discrete_only,discrete_only,2,false,unc_violated,944.9551276110654,4.324968223343364,,43.7,2.6804,195946,944.955,"[1.7364, 4.325]","[1.7364, 3.6876]",3.6876128415676575
s071,90,4.0548,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s071,85,3.8295,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s071,80,3.6043,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s071,75,3.3790,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s071,70,3.1537,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s071,65,2.9285,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s071,60,2.7032,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s071,55,2.4779,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s071,50,2.2527,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s071,45,2.0274,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s071,40,1.8021,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s071,35,1.5769,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s071,30,1.3516,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s072,100,9.9498,discrete_only,discrete_only,2,true,,847.8355108871914,5.7825170929092655,1.0341,19.1,1.1560,2662,847.836,"[2.9548, 5.7825]","[2.9548, 5.7357]",5.735690492540875
s072,95,9.4523,discrete_only,discrete_only,2,true,,847.8355108871914,5.7825170929092655,1.0341,19.0,1.1489,2662,847.836,"[2.9548, 5.7825]","[2.9548, 5.7357]",5.735690492540875
s072,90,8.9549,discrete_only,discrete_only,2,true,,847.8355108871914,5.7825170929092655,1.0341,19.0,1.1504,2662,847.836,"[2.9548, 5.7825]","[2.9548, 5.7357]",5.735690492540875
s072,85,8.4574,discrete_only,discrete_only,2,true,,847.8355108871914,5.7825170929092655,1.0341,19.0,1.1522,2662,847.836,"[2.9548, 5.7825]","[2.9548, 5.7357]",5.735690492540875
s072,80,7.9599,discrete_only,discrete_only,2,true,,847.8355108871914,5.7825170929092655,1.0341,19.0,1.1487,2662,847.836,"[2.9548, 5.7825]","[2.9548, 5.7357]",5.735690492540875
s072,75,7.4624,discrete_only,discrete_only,2,true,,847.8355108871914,5.7825170929092655,1.0341,18.9,1.1461,2662,847.836,"[2.9548, 5.7825]","[2.9548, 5.7357]",5.735690492540875
s072,70,6.9649,discrete_only,discrete_only,2,true,,847.8355108871914,5.7825170929092655,1.0341,19.1,1.1572,2662,847.836,"[2.9548, 5.7825]","[2.9548, 5.7357]",5.735690492540875
s072,65,6.4674,discrete_only,discrete_only,2,true,,847.8355108871914,5.7825170929092655,1.0341,18.9,1.1468,2662,847.836,"[2.9548, 5.7825]","[2.9548, 5.7357]",5.735690492540875
s072,60,5.9699,discrete_only,discrete_only,2,true,,847.8355108871914,5.7825170929092655,1.0341,19.0,1.1503,2662,847.836,"[2.9548, 5.7825]","[2.9548, 5.7357]",5.735690492540875
s072,55,5.4724,discrete_only,discrete_only,2,true,,847.8355108871914,4.330596754945749,1.0341,19.0,1.1495,2664,847.836,"[3.0294, 4.3306]","[3.0294, 3.962]",3.9620000393443133
s072,50,4.9749,discrete_only,discrete_only,2,true,,847.8355108871914,4.330596754945749,1.0341,19.0,1.1512,2664,847.836,"[3.0294, 4.3306]","[3.0294, 3.962]",3.9620000393443133
s072,45,4.4774,discrete_only,discrete_only,2,true,,847.8355108871914,4.330596754945749,1.0341,19.0,1.1532,2664,847.836,"[3.0294, 4.3306]","[3.0294, 3.962]",3.9620000393443133
s072,40,3.9799,discrete_only,discrete_only,2,false,unc_violated,847.8355108871914,4.330596754945749,,19.2,1.1643,2664,847.836,"[3.0294, 4.3306]","[3.0294, 3.962]",3.9620000393443133
s072,35,3.4824,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s072,30,2.9850,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s073,100,7.1039,discrete_only,discrete_only,2,false,unc_violated,649.6574755974921,7.122877172118536,,17.7,1.1059,73,649.657,"[3.1936, 7.1229]","[3.1936, 6.6613]",6.661337539534488
s073,95,6.7487,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s073,90,6.3935,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s073,85,6.0383,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s073,80,5.6831,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s073,75,5.3279,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s073,70,4.9727,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s073,65,4.6175,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s073,60,4.2623,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s073,55,3.9071,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s073,50,3.5519,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s073,45,3.1968,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s073,40,2.8416,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s073,35,2.4864,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s073,30,2.1312,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s074,100,7.5233,discrete_only,discrete_only,2,true,,1044.9551276110656,5.762288454336197,1.1755,96.7,5.7622,465819,1044.955,"[5.2745, 5.7623]","[5.2792, 5.4604]",5.460441503372931
s074,95,7.1471,discrete_only,discrete_only,2,true,,1044.9551276110656,5.762288454336197,1.1755,96.1,5.7249,465819,1044.955,"[5.2745, 5.7623]","[5.2792, 5.4604]",5.460441503372931
s074,90,6.7709,discrete_only,discrete_only,2,true,,1044.9551276110656,5.762288454336197,1.1755,95.8,5.7052,465819,1044.955,"[5.2745, 5.7623]","[5.2792, 5.4604]",5.460441503372931
s074,85,6.3948,discrete_only,discrete_only,2,true,,1044.9551276110656,5.762288454336197,1.1755,91.8,5.4676,465819,1044.955,"[5.2745, 5.7623]","[5.2792, 5.4604]",5.460441503372931
s074,80,6.0186,discrete_only,discrete_only,2,true,,1044.9551276110656,5.762288454336197,1.1755,94.7,5.6408,465819,1044.955,"[5.2745, 5.7623]","[5.2792, 5.4604]",5.460441503372931
s074,75,5.6424,discrete_only,discrete_only,2,false,unc_violated,1044.9551276110656,5.762288454336197,,94.0,5.5992,465819,1044.955,"[5.2745, 5.7623]","[5.2792, 5.4604]",5.460441503372931
s074,70,5.2663,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s074,65,4.8901,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s074,60,4.5140,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s074,55,4.1378,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s074,50,3.7616,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s074,45,3.3855,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s074,40,3.0093,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s074,35,2.6331,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s074,30,2.2570,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s075,100,6.1825,discrete_only,discrete_only,2,true,,743.2953359980316,5.356230572849872,1.0537,17.9,1.1142,293,743.295,"[2.7732, 5.3562]","[2.7732, 5.2425]",5.242495399173896
s075,95,5.8733,discrete_only,discrete_only,2,true,,743.2953359980316,5.356230572849872,1.0537,18.0,1.1254,293,743.295,"[2.7732, 5.3562]","[2.7732, 5.2425]",5.242495399173896
s075,90,5.5642,discrete_only,discrete_only,2,true,,743.2953359980316,5.356230572849872,1.0537,17.9,1.1194,293,743.295,"[2.7732, 5.3562]","[2.7732, 5.2425]",5.242495399173896
s075,85,5.2551,discrete_only,discrete_only,2,false,unc_violated,743.2953359980316,5.356230572849872,,17.9,1.1188,293,743.295,"[2.7732, 5.3562]","[2.7732, 5.2425]",5.242495399173896
s075,80,4.9460,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s075,75,4.6368,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s075,70,4.3277,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s075,65,4.0186,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s075,60,3.7095,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s075,55,3.4003,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s075,50,3.0912,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s075,45,2.7821,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s075,40,2.4730,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s075,35,2.1639,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s075,30,1.8547,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s076,100,6.3017,discrete_only,discrete_only,2,true,,960.4500430928158,4.225497097261162,1.3557,67.5,4.1369,323616,960.45,"[3.4518, 4.2255]","[3.4518, 3.7759]",3.775925414488784
s076,95,5.9866,discrete_only,discrete_only,2,true,,960.4500430928158,4.225497097261162,1.3557,67.1,4.1104,323616,960.45,"[3.4518, 4.2255]","[3.4518, 3.7759]",3.775925414488784
s076,90,5.6715,discrete_only,discrete_only,2,true,,960.4500430928158,4.225497097261162,1.3557,67.2,4.1203,323616,960.45,"[3.4518, 4.2255]","[3.4518, 3.7759]",3.775925414488784
s076,85,5.3564,discrete_only,discrete_only,2,true,,960.4500430928158,4.225497097261162,1.3557,66.7,4.0914,323616,960.45,"[3.4518, 4.2255]","[3.4518, 3.7759]",3.775925414488784
s076,80,5.0413,discrete_only,discrete_only,2,true,,960.4500430928158,4.225497097261162,1.3557,67.6,4.1439,323616,960.45,"[3.4518, 4.2255]","[3.4518, 3.7759]",3.775925414488784
s076,75,4.7263,discrete_only,discrete_only,2,true,,960.4500430928158,4.225497097261162,1.3557,67.1,4.1135,323616,960.45,"[3.4518, 4.2255]","[3.4518, 3.7759]",3.775925414488784
s076,70,4.4112,discrete_only,discrete_only,2,true,,960.4500430928158,4.225497097261162,1.3557,66.9,4.1012,323616,960.45,"[3.4518, 4.2255]","[3.4518, 3.7759]",3.775925414488784
s076,65,4.0961,discrete_only,discrete_only,2,false,unc_violated,960.4500430928158,4.225497097261162,,66.6,4.0823,323616,960.45,"[3.4518, 4.2255]","[3.4518, 3.7759]",3.775925414488784
s076,60,3.7810,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s076,55,3.4659,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s076,50,3.1508,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s076,45,2.8358,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s076,40,2.5207,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s076,35,2.2056,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s076,30,1.8905,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s077,100,6.8317,discrete_only,discrete_only,2,false,unc_violated,600.0,7.065030880542889,,17.6,1.1233,13,600.0,"[3.1487, 7.065]","[3.1487, 6.8284]",6.828427371644538
s077,95,6.4901,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s077,90,6.1485,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s077,85,5.8069,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s077,80,5.4654,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s077,75,5.1238,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s077,70,4.7822,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s077,65,4.4406,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s077,60,4.0990,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s077,55,3.7574,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s077,50,3.4158,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s077,45,3.0743,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s077,40,2.7327,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s077,35,2.3911,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s077,30,2.0495,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s078,100,8.6390,discrete_only,discrete_only,2,true,,946.267795735517,7.853730479657484,1.0924,22.7,1.3775,32006,946.268,"[7.8401, 7.8537]","[7.8401, 7.8647]",7.864726814578125
s078,95,8.2071,discrete_only,discrete_only,2,true,,946.267795735517,7.853730479657484,1.0924,22.9,1.3890,32006,946.268,"[7.8401, 7.8537]","[7.8401, 7.8647]",7.864726814578125
s078,90,7.7751,discrete_only,discrete_only,2,true,,926.3047224023912,7.467056373560547,1.0694,28.2,1.7082,118412,926.305,"[6.9147, 7.4671]","[7.1532, 7.5312]",7.531174086153223
s078,85,7.3432,discrete_only,discrete_only,2,true,,922.6422351794255,7.228328812639988,1.0652,28.7,1.7379,118416,922.642,"[7.1089, 7.2283]","[7.1089, 7.1307]",7.130678753120345
s078,80,6.9112,discrete_only,discrete_only,2,false,unc_violated,953.024178671127,7.286899057515003,,51.8,3.1349,387722,953.024,"[5.6983, 7.2869]","[5.6983, 6.7491]",6.749140580347317
s078,75,6.4793,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s078,70,6.0473,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s078,65,5.6154,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s078,60,5.1834,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s078,55,4.7515,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s078,50,4.3195,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s078,45,3.8876,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s078,40,3.4556,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s078,35,3.0237,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s078,30,2.5917,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s079,100,6.3583,discrete_only,discrete_only,2,false,no_solution,null,null,,112.5,6.6983,500000,null,[],[],null
s079,95,6.0404,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s079,90,5.7225,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s079,85,5.4046,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s079,80,5.0867,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s079,75,4.7687,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s079,70,4.4508,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s079,65,4.1329,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s079,60,3.8150,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s079,55,3.4971,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s079,50,3.1792,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s079,45,2.8612,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s079,40,2.5433,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s079,35,2.2254,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s079,30,1.9075,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s080,100,7.5598,discrete_only,discrete_only,2,false,no_solution,null,null,,99.0,5.8978,500000,null,[],[],null
s080,95,7.1818,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s080,90,6.8038,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s080,85,6.4258,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s080,80,6.0478,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s080,75,5.6699,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s080,70,5.2919,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s080,65,4.9139,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s080,60,4.5359,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
s080,55,4.1579,discrete_only,discrete_only,2,false,not_run_after_fail,,,,0.0,,,,,,
