scenario_id,pct,threshold,method,algorithm,num_agents,success,fail_reason,primary_length,primary_unc,length_ratio,wall_s,wall_ratio,astar_iterations,continuous_primary_length,continuous_uncertainties,discrete_uncertainties,primary_disc_unc
s001,100,13.7495,sequential,sequential,2,false,no_solution,null,null,,11.2,0.7074,4524,null,[],[],null
s001,90,12.3746,sequential,sequential,2,false,no_solution,null,null,,11.4,0.7227,4524,null,[],[],null
s001,80,10.9996,sequential,sequential,2,false,no_solution,null,null,,11.3,0.7160,4524,null,[],[],null
s001,70,9.6247,sequential,sequential,2,false,no_solution,null,null,,11.4,0.7257,4524,null,[],[],null
s001,60,8.2497,sequential,sequential,2,false,no_solution,null,null,,11.4,0.7231,4524,null,[],[],null
s001,50,6.8748,sequential,sequential,2,false,no_solution,null,null,,11.4,0.7227,4524,null,[],[],null
s001,40,5.4998,sequential,sequential,2,false,no_solution,null,null,,11.3,0.7171,4524,null,[],[],null
s001,30,4.1249,sequential,sequential,2,false,no_solution,null,null,,11.4,0.7247,4524,null,[],[],null
