arc_dist,agent,landmark_id,quality,xa,ya,xl,yl
513.9348658869244,1,3,3.7868313651000535e-5,446.6290063216212,-89.97392168000906,650.0,-240.0
606.0519249851563,1,3,0.012105729232603212,502.99378490322573,-162.833816768829,650.0,-240.0
700.9040247908871,1,3,0.7563526676655823,596.8997241797563,-176.19777599313286,650.0,-240.0
798.6136480711183,1,3,0.8140904050821259,694.6093474013198,-176.20116196115802,650.0,-240.0
920.1428462088526,1,2,1.4335256178672262e-5,815.0283109462575,-192.5907689962164,1050.0,-320.0
920.1428462088526,1,3,0.008324348332979766,815.0283109462575,-192.5907689962164,650.0,-240.0
979.8485003339651,1,2,0.0005282721915765443,874.370519611439,-199.1685653784126,1050.0,-320.0
979.8485003339651,1,3,0.00019603192194236346,874.370519611439,-199.1685653784126,650.0,-240.0
1108.1808609072693,1,2,0.678942686135701,967.3490842831035,-287.62296765389954,1050.0,-320.0
1218.9641243774213,1,1,7.3285277316278345e-6,1078.1319992837566,-287.90083282835076,1350.0,-233.0
1218.9641243774213,1,2,0.9785676825326961,1078.1319992837566,-287.90083282835076,1050.0,-320.0
1320.1802208254492,1,1,0.005092710462428302,1179.3469932973776,-287.4284272831325,1350.0,-233.0
1320.1802208254492,1,2,0.09746931165810473,1179.3469932973776,-287.4284272831325,1050.0,-320.0
1421.7531576139927,1,1,0.6973493658487658,1280.9170793371766,-286.66743469623566,1350.0,-233.0
1421.7531576139927,1,2,0.0001381044585761657,1280.9170793371766,-286.66743469623566,1050.0,-320.0
1461.5006708150158,1,1,0.9305027861874254,1320.6644921426914,-286.57809862562704,1350.0,-233.0
1461.5006708150158,1,2,9.982390746864871e-6,1320.6644921426914,-286.57809862562704,1050.0,-320.0
