arc_dist,agent_a,agent_b,weight,xa,ya,xb,yb
0.0,1,2,0.999999694097773,0.0,0.0,0.0,0.0
100.0,1,2,0.999997707839563,97.49553054283228,-6.718211377550155,91.66754001064675,33.137669274032646
200.0,1,2,0.9991717409891353,132.70876766428464,-91.18081302802862,188.3395312717517,56.800863622601504
300.0,1,2,0.9983938307176429,232.69470105489603,-89.5962799113176,286.4494844724834,73.10788520972376
400.0,1,2,0.9971274624846707,332.69464480220273,-89.63490865092089,385.6358515301963,85.5465699649837
500.0,1,2,0.9953269435533321,432.6942021216396,-89.93245850666446,485.0649050968825,95.59233490942023
600.0,1,2,0.7888699270736877,499.29072039899467,-158.04705279893625,584.8659087516301,101.86513649946704
700.0,1,2,0.5065399534515967,596.0047171394125,-176.07040558733354,684.4864420835785,110.03678140184408
800.0,1,2,0.4025809666278649,695.9830342596439,-176.38812742850945,784.0037754207606,118.65651636571666
900.0,1,2,0.16968420680391766,795.0694804719044,-189.87427502612903,882.9404595725767,130.03449895629447
1000.0,1,2,0.03478438351589381,888.9705589667441,-213.05819422924029,981.9797297889784,141.40606052859536
1100.0,1,2,0.0006159940766876051,961.4219377587322,-281.98422495160145,1081.5959549311376,149.42361845320798
1200.0,1,2,0.00029289509380852404,1059.1679345581158,-287.85326725243806,1181.1603756984625,158.48359572551098
1300.0,1,2,0.00021446059888773381,1159.1669922726376,-287.5226143596571,1280.9251558871983,165.33813991981413
1400.0,1,2,0.00016151681801512396,1259.164532247884,-286.83041109732477,1380.705642473912,171.9581701077594
