agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,96.6311235454946,-3.5288089138669805
1,3,120.44599537025235,-91.39854053811126
1,4,221.9579709763533,-89.59617895442258
1,5,319.98828496558764,-89.59710072818847
1,6,446.6290063216212,-89.97392168000906
1,7,502.99378490322573,-162.833816768829
1,8,596.8997241797563,-176.19777599313286
1,9,694.6093474013198,-176.20116196115802
1,10,815.0283109462575,-192.5907689962164
1,11,874.370519611439,-199.1685653784126
1,12,967.3490842831035,-287.62296765389954
1,13,1078.1319992837566,-287.90083282835076
1,14,1179.3469932973776,-287.4284272831325
1,15,1280.9170793371766,-286.66743469623566
1,16,1320.6644921426914,-286.57809862562704
2,1,0.0,0.0
2,2,47.007580248531866,28.803225304626686
2,3,123.16739955376708,36.19486809286443
2,4,221.96750029396458,67.43328826607278
2,5,321.2631861433391,76.17158939958998
2,6,425.3839477629654,91.33532560302027
2,7,521.6047814479824,98.19870385238181
2,8,645.767793879661,105.39483426837754
2,9,751.0094068684243,118.01216535808113
2,10,831.7111804011677,119.58820003840282
2,11,927.1768428898362,139.05485783412203
2,12,1028.7455928122024,143.41245160342933
2,13,1130.1643441618994,154.94775640772352
2,14,1230.6858993855897,161.91747653173422
2,15,1330.5092483934548,168.71419485529842
2,16,1400.0,173.20508075688772
