method,pct,n_total,n_success,success_rate,mean_length_ratio,median_length_ratio,mean_wall_s,median_wall_s,mean_wall_ratio,median_wall_ratio
hexspline_cl,100,1,1,1.000,1.0011,1.0011,23.2,23.2,1.379,1.379
hexspline_cl,90,1,1,1.000,0.9997,0.9997,24.0,24.0,1.426,1.426
hexspline_cl,80,1,1,1.000,0.9985,0.9985,26.0,26.0,1.541,1.541
hexspline_cl,70,1,1,1.000,1.0042,1.0042,22.9,22.9,1.355,1.355
hexspline_cl,60,1,1,1.000,1.0068,1.0068,26.3,26.3,1.558,1.558
hexspline_cl,50,1,1,1.000,1.0120,1.0120,24.0,24.0,1.424,1.424
hexspline_cl,40,1,1,1.000,1.1081,1.1081,67.1,67.1,3.980,3.980
hexspline_cl,30,1,1,1.000,1.1081,1.1081,68.2,68.2,4.045,4.045
