method,scenario_id,pct,threshold,success,fail_reason,primary_length,primary_unc,length_ratio,wall_s
hexspline_cl,s001,100,13.7495,true,,1716.494813585806,9.543030153039794,1.0011,23.2
hexspline_cl,s001,90,12.3746,true,,1714.1851701177545,9.504328187790895,0.9997,24.0
hexspline_cl,s001,80,10.9996,true,,1711.984295596643,9.438468461992466,0.9985,26.0
hexspline_cl,s001,70,9.6247,true,,1721.7445879043019,9.624648142047821,1.0042,22.9
hexspline_cl,s001,60,8.2497,true,,1726.2212435499196,8.249702712633892,1.0068,26.3
hexspline_cl,s001,50,6.8748,true,,1735.2377326768226,6.872259922873317,1.0120,24.0
hexspline_cl,s001,40,5.4998,true,,1900.0000888579414,2.8425824426850834,1.1081,67.1
hexspline_cl,s001,30,4.1249,true,,1900.0001256584335,2.844463978732668,1.1081,68.2
