agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,97.92028330889609,-2.079719052441337
1,3,147.92028020790707,-88.68225774882943
1,4,247.67458789575312,-88.68225814202388
1,5,347.63555753907605,-88.68225976734273
1,6,447.92028088019396,-88.68226035074147
1,7,497.92028545223184,-175.2847957503002
1,8,597.9202810036712,-175.28480109876764
1,9,647.9202827486894,-261.88734013445327
1,10,752.4600081276175,-261.88734077119204
1,11,847.6379885386293,-261.8873421032388
1,12,952.3042127435597,-261.8873425842998
1,13,1052.3707939566011,-261.8873425863026
1,14,1152.3621423060683,-261.8873424073027
1,15,1252.3619503967486,-261.8873417139378
1,16,1352.3538430227522,-261.8873411357727
1,17,1447.9203720613766,-261.8873397933762
1,18,1547.9204761538358,-261.8873398284043
1,19,1647.9202828870925,-261.88734002672095
1,20,1697.9202823673509,-175.2847963634874
1,21,1647.92028725739,-88.68241255972642
2,1,0.0,0.0
2,2,47.92032868456654,84.51852829455264
2,3,155.1486479721699,84.52059128746858
2,4,248.1956100029255,84.52255460071623
2,5,347.6425415904716,84.52285220734528
2,6,447.91834254119004,84.522926871984
2,7,547.9202605128422,84.52301710739408
2,8,647.646852518341,88.38744990562843
2,9,752.1491013789482,92.93639410735784
2,10,851.7000941403988,92.5478365248119
2,11,937.7785814807867,104.08996963214096
2,12,1041.6162241685265,84.52289268982197
2,13,1097.9203061056432,159.68272943291564
2,14,1206.5358078272882,146.95653925744097
2,15,1300.1424261867874,147.90493787442549
2,16,1397.8033124930505,156.2328067118582
2,17,1451.6224531298753,84.52281480673524
2,18,1497.9207496769964,-2.0794537099875097
2,19,1590.6511291040465,-2.0737517715546714
2,20,1640.5814545890366,112.47202957804662
2,21,1700.0,173.205
