arc_dist,agent_a,agent_b,weight,xa,ya,xb,yb
0.0,1,2,0.999999694097773,0.0,0.0,0.0,0.0
100.0,1,2,0.9999795185985665,87.83538173234868,-47.78855247361051,93.23889488252607,36.118180031375495
200.0,1,2,0.9994542921976645,181.4728028248565,-82.17261401459828,188.21057041898135,67.41810321272597
300.0,1,2,0.9957067577142606,280.2931502609094,-96.90873335282565,284.55131477270737,94.11560132663074
400.0,1,2,0.9820514149410497,379.87042192902766,-106.09375761101167,382.567631318779,113.84705702379523
500.0,1,2,0.9481942504737689,479.45083604020317,-115.24476652169653,481.71556152031957,126.60346501135456
600.0,1,2,0.9198503398044425,579.0036785082859,-124.6780219141738,581.6092187191141,126.5021577001173
700.0,1,2,0.8795476461514039,677.7789868824633,-140.0532085183147,681.4065358704361,120.1584379920172
800.0,1,2,0.771305479677297,775.9402528416053,-159.13749626322254,781.3345872956913,116.49577602039052
900.0,1,2,0.5872410365296088,874.2629637355968,-177.3758828229566,881.3266211291198,115.4875131406155
1000.0,1,2,0.3228661993715852,972.592888038199,-195.57549260058303,981.2374349516568,119.11841617840972
1100.0,1,2,0.075842770359434,1070.4082616458309,-216.1402779062688,1080.086915672449,133.73027149055855
1200.0,1,2,0.006171551734319107,1163.361548864375,-252.8876994660525,1178.9327099067266,148.44262847642207
1300.0,1,2,0.0008911781047495312,1258.3166663248712,-283.9400461527039,1278.642922432582,156.0321718693943
1400.0,1,2,0.0004048598535403912,1357.481896490133,-293.5182661869898,1378.4482315938897,162.23101301882
1500.0,1,2,0.0012300846433607696,1453.049495695945,-266.82920687379215,1478.35945545235,166.4209630170189
1600.0,1,2,0.020270028747846155,1531.108584775936,-205.01060616407943,1578.309094822542,169.59009241033618
1700.0,1,2,0.29021505102444306,1592.620891763033,-133.57278406606008,1678.2649913919054,172.55970959703868
