agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,64.24689296627096,-35.49452338499124
1,3,111.85059755774229,-62.838268819417685
1,4,200.47641673190506,-89.5902692862324
1,5,298.2871416645355,-98.58852146740375
1,6,410.2868469631425,-108.89190940205803
1,7,519.3797622688182,-118.92790648555167
1,8,621.5180487249793,-128.10528879023406
1,9,716.1180671802723,-148.11629835524195
1,10,826.4657644481526,-168.53254190892278
1,11,948.6906567688666,-191.14633806876174
1,12,1020.0410546821694,-204.34743808122172
1,13,1082.400064207149,-216.62959262944733
1,14,1166.12984898583,-256.3571038908289
1,15,1278.4862517287886,-293.5665461617066
1,16,1381.179030503464,-297.31704796565026
1,17,1470.5211584027604,-265.02067111454386
1,18,1533.5846502341883,-207.40449417231852
1,19,1592.620891763033,-133.57278406606008
2,1,0.0,0.0
2,2,88.09020964529029,35.898632763212554
2,3,116.10933181771071,42.35563234366881
2,4,202.3971359803239,73.43737536001655
2,5,300.7291162667576,99.13890719347044
2,6,413.30676057432163,120.22980450239503
2,7,518.8186864094426,131.33999502406473
2,8,600.0282069567816,125.02887313453878
2,9,710.2093961730312,118.03781360759122
2,10,811.7317994151732,115.64124525975978
2,11,922.6601242591677,114.86422507667737
2,12,1031.068995650585,121.53379867765845
2,13,1125.428175262147,145.14529000952675
2,14,1231.315577307304,152.40361624328236
2,15,1333.6590943838287,160.34052851638177
2,16,1450.5390234056122,165.6625974758513
2,17,1553.4982474276987,168.88353253545503
2,18,1654.082637853199,171.83862917191718
2,19,1700.0,173.20508075688772
