arc_dist,agent_a,agent_b,weight,xa,ya,xb,yb
0.0,1,2,0.999999694097773,0.0,0.0,0.0,0.0
100.0,1,2,0.9999544400508589,-0.18226387324828383,-0.1822638732482807,99.8888314266693,0.010265507111470146
200.0,1,2,0.9982191039587601,-0.18226387324828383,-0.1822638732482807,150.16761752944026,86.24925430377634
300.0,1,2,0.8531891127006213,-0.18226387324828383,-0.1822638732482807,250.16750671760678,86.10661148566327
400.0,1,2,0.045266266009513986,-0.18226387324828383,-0.1822638732482807,350.16527607025284,86.77341759202405
500.0,1,2,0.00035843976300917787,-0.18226387324828383,-0.1822638732482807,450.16527541973545,86.78480404520255
