agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,71.99725038194141,126.90106093365449
1,3,131.91940184164142,256.8048714012252
1,4,296.9972502872967,256.8048713192442
1,5,378.0068022428703,162.5952819553027
1,6,493.8592731901857,126.90106106340416
1,7,637.609688114807,126.90106105518956
1,8,786.2620592796081,126.9010611708632
1,9,978.0021871376891,126.9010612680077
1,10,1093.5340110869508,126.9010612707615
1,11,1271.9972503590816,126.90106106163724
1,12,1385.4661566532584,36.173843123378575
1,13,1496.9972506145584,-3.002749686413258
1,14,1571.997250537569,-132.9065601988372
1,15,1646.9972503392003,-261.26636391353514
2,1,0.0,0.0
2,2,110.4849926433665,3.001833370928727
2,3,260.26859312130057,3.0016141367406544
2,4,407.5842644292166,3.0033854062896412
2,5,602.9964823838354,-7.069307461784405
2,6,671.9969962440916,132.90847433635287
2,7,877.145188942361,132.91356749150498
2,8,1015.090893627623,132.91619930870448
2,9,1128.0027370330242,132.91580966665458
2,10,1226.1297972360878,132.91171585898817
2,11,1428.0005317001053,132.90379814247294
2,12,1503.004658593401,3.0067956855068125
2,13,1578.0062916495444,-136.82499046419903
2,14,1737.2966418707272,-90.45833294917716
2,15,1800.0,0.0
