agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,97.21745786941975,-2.7828829545119307
1,3,147.21721525377748,-89.38489339094615
1,4,237.980449142267,-89.38507624903504
1,5,338.05353746661615,-89.38546201265316
1,6,447.21710303322664,-89.38578972978631
1,7,497.21807147084104,-175.98684979557615
1,8,601.3439222428993,-175.98743638248183
1,9,687.186985362517,-175.98755567265147
1,10,812.9713464780132,-175.9876071995715
1,11,894.6697980013605,-175.98742303714036
1,12,997.2174474662312,-175.98850100011182
1,13,1061.2972229288991,-256.1167396897514
1,14,1160.8610036117307,-262.590507888369
1,15,1262.7764838340347,-262.59084467604345
1,16,1362.6664065376988,-262.5908604994211
1,17,1462.79551574341,-262.59056759142635
1,18,1557.2695611752563,-262.5900629189318
1,19,1647.2176111566428,-253.59729957547822
1,20,1697.217708984278,-175.9873691707376
1,21,1747.2168882712847,-89.38728645140907
2,1,0.0,0.0
2,2,44.74836152337983,83.64724582124607
2,3,141.17687065364984,83.83977263427235
2,4,237.3651003868979,83.89067660733836
2,5,335.66011088696524,83.94270849669489
2,6,447.0067412767351,81.35148937467494
2,7,497.27671955079535,172.10511858009485
2,8,544.7483104706956,256.7427755487942
2,9,645.6320456578012,255.95097788574407
2,10,696.5534344893333,171.7964215049127
2,11,744.7483675312889,81.137233329729
2,12,844.1884604746779,87.72632115602609
2,13,935.6233774610214,89.3975781065536
2,14,1037.5234428124345,81.35137050832594
2,15,1094.7486770294163,165.07902626679723
2,16,1214.0585078333188,167.65894837955165
2,17,1312.4242130817815,168.29987641453235
2,18,1412.6868495597441,168.55770035617124
2,19,1512.7616404085682,168.56344910546545
2,20,1612.7608700589103,168.73538627030413
2,21,1700.0,173.20508075688772
