arc_dist,agent,landmark_id,quality,xa,ya,xl,yl
385.77649110830333,2,3,1.2127576549359995e-6,335.66011088696524,83.94270849669489,550.0,300.0
497.1532683811906,2,3,7.89907988362492e-5,447.0067412767351,81.35148937467494,550.0,300.0
600.899554722579,2,3,0.07204232072801191,497.27671955079535,172.10511858009485,550.0,300.0
697.9412206275787,2,3,0.9772833067405629,544.7483104706956,256.7427755487942,550.0,300.0
798.8280630245991,2,3,0.4127496924741656,645.6320456578012,255.95097788574407,550.0,300.0
897.189524991096,2,3,0.0018068595080865278,696.5534344893333,171.7964215049127,550.0,300.0
999.8629878308286,2,3,2.5889413318693823e-6,744.7483675312889,81.137233329729,550.0,300.0
1097.2551659769165,1,2,2.9655500721732637e-6,997.2174474662312,-175.98850100011182,1250.0,-320.0
1199.8551282520061,1,2,0.0013384983239065613,1061.2972229288991,-256.1167396897514,1250.0,-320.0
1299.6291534216284,1,2,0.4008885755751166,1160.8610036117307,-262.590507888369,1250.0,-320.0
1401.5446336444888,1,2,0.9396731186354645,1262.7764838340347,-262.59084467604345,1250.0,-320.0
1501.4345563481543,1,2,0.14637579337592294,1362.6664065376988,-262.5908604994211,1250.0,-320.0
1601.563665554294,1,1,3.4344367679520665e-6,1462.79551574341,-262.59056759142635,1750.0,-233.0
1601.563665554294,1,2,0.0003264488325766989,1462.79551574341,-262.59056759142635,1250.0,-320.0
1696.037710987488,1,1,0.0017742881274207044,1557.2695611752563,-262.5900629189318,1750.0,-233.0
1786.4341793256115,1,1,0.42025508926881366,1647.2176111566428,-253.59729957547822,1750.0,-233.0
1878.755959422194,1,1,0.8156341881758489,1697.217708984278,-175.9873691707376,1750.0,-233.0
1978.7534206718117,1,1,0.05169515803746316,1747.2168882712847,-89.38728645140907,1750.0,-233.0
