method,scenario_id,pct,threshold,success,fail_reason,primary_length,primary_unc,length_ratio,wall_s
hexspline_cl,s001,100,13.7495,true,,1741.1736996879024,9.72765434979567,1.0170,20.4
hexspline_cl,s001,90,12.3746,true,,1741.1746086089609,9.726848614722908,1.0170,19.6
hexspline_cl,s001,80,10.9996,true,,1741.18262090706,9.72647327479844,1.0170,19.6
hexspline_cl,s001,70,9.6247,true,,1760.7954877634716,8.889364239662857,1.0284,17.3
hexspline_cl,s001,60,8.2497,true,,1796.2877576481785,7.632702416660552,1.0492,20.6
hexspline_cl,s001,50,6.8748,true,,1821.5623252862338,6.660118592660815,1.0639,19.7
hexspline_cl,s001,40,5.4998,true,,1890.157902343502,3.9140486313164238,1.1040,44.3
hexspline_cl,s001,30,4.1249,true,,1890.1611725965993,3.908463491670522,1.1040,44.5
