method,pct,n_total,n_success,success_rate,mean_length_ratio,median_length_ratio,mean_wall_s,median_wall_s,mean_wall_ratio,median_wall_ratio
hexspline_cl,100,1,1,1.000,1.0170,1.0170,20.4,20.4,1.247,1.247
hexspline_cl,90,1,1,1.000,1.0170,1.0170,19.6,19.6,1.199,1.199
hexspline_cl,80,1,1,1.000,1.0170,1.0170,19.6,19.6,1.198,1.198
hexspline_cl,70,1,1,1.000,1.0284,1.0284,17.3,17.3,1.058,1.058
hexspline_cl,60,1,1,1.000,1.0492,1.0492,20.6,20.6,1.260,1.260
hexspline_cl,50,1,1,1.000,1.0639,1.0639,19.7,19.7,1.207,1.207
hexspline_cl,40,1,1,1.000,1.1040,1.1040,44.3,44.3,2.712,2.712
hexspline_cl,30,1,1,1.000,1.1040,1.1040,44.5,44.5,2.720,2.720
