arc_dist,agent_a,agent_b,weight,xa,ya,xb,yb
0.0,1,2,0.999999694097773,0.0,0.0,0.0,0.0
100.0,1,2,0.9999977802810895,97.68470520276648,-5.874276611606582,93.11130289766348,33.49844249893401
200.0,1,2,0.9992174202698034,131.55826452526057,-89.60204340684706,190.56134924114326,55.842962393431705
300.0,1,2,0.9984898826295958,231.5582645172965,-89.60330096811295,289.32201696043194,70.408504396448
400.0,1,2,0.9971942055586634,331.5582645128921,-89.60423490947394,388.40043663364315,83.85449016475594
500.0,1,2,0.9953804795839152,431.5582645103427,-89.60494896140054,487.7865681052776,94.54527966785945
600.0,1,2,0.8086314669052139,500.8626582757132,-154.7896991211506,587.4928014312354,102.17774652751284
700.0,1,2,0.48937131153823976,597.7772675639013,-176.20464236092022,687.078090788253,111.08674300184596
800.0,1,2,0.3881585318893771,697.7702801897667,-176.30162128933765,786.645849468117,119.74681595204709
900.0,1,2,0.15648156292059587,796.6521710842003,-191.21375236243892,885.8683343980557,130.33159212986754
1000.0,1,2,0.028567422010259958,889.5499752896392,-217.25956085819763,985.1695242054315,140.72012462455723
1100.0,1,2,0.0005169866893725211,962.547289897482,-285.60714355168886,1084.8061539732462,148.85820380396018
1200.0,1,2,0.0002566167051987578,1060.8692917423248,-291.00670528668905,1184.4050365564851,157.649859665257
1300.0,1,2,0.00018278066261173188,1160.86673506984,-290.86340653027446,1284.141835490028,164.89991086034743
1400.0,1,2,0.00013786110166863212,1260.8578974856002,-289.5985361633431,1383.8840930690521,172.07309170172405
