arc_dist,agent,landmark_id,quality,xa,ya,xl,yl
197.27614308620218,1,3,0.000117799914272217,147.23682602731915,-89.36520948786126,375.0,-150.0
297.2767512081002,1,3,0.05944667170485643,247.2374341492172,-89.36520702441156,375.0,-150.0
397.27645136245985,1,3,0.9021003056527144,347.2371343032697,-89.36545486590026,375.0,-150.0
489.9870439582904,1,3,0.6805819639512698,439.9472679676537,-89.65716602806157,375.0,-150.0
586.5152822658056,1,3,0.008055793996720505,536.4741003893611,-90.17813952455757,375.0,-150.0
696.8605985583856,1,3,6.911817357913903e-6,646.8186253321996,-90.5960424424655,375.0,-150.0
683.5170036633526,2,3,3.0657638031968335e-6,547.2405291167137,83.84122176265178,375.0,-150.0
1094.6509222109867,1,2,4.302508539769424e-6,1001.7821738105561,-179.25390552903485,1250.0,-320.0
1189.5133360815776,1,2,0.00077442215822461,1096.6386308035405,-180.3169822399849,1250.0,-320.0
1283.8264965464186,1,2,0.2897433886853434,1162.3500660857287,-247.97035990896492,1250.0,-320.0
1384.9301740648311,1,2,0.9365165790741086,1262.5172576690711,-261.69942899805955,1250.0,-320.0
1477.957272027412,1,2,0.2015760577568138,1355.544239267123,-261.55228928438225,1250.0,-320.0
1570.6746432680989,1,1,1.26182674379472e-6,1446.4270630644307,-243.1995437565097,1750.0,-233.0
1570.6746432680989,1,2,0.0006146627916657023,1446.4270630644307,-243.1995437565097,1250.0,-320.0
1656.1465050441188,1,1,2.5817256632962616e-5,1498.098568091799,-175.11507619109705,1750.0,-233.0
1656.1465050441188,1,2,3.775236282126798e-6,1498.098568091799,-175.11507619109705,1250.0,-320.0
1755.246397235777,1,1,5.2320249503184796e-5,1547.9252833420053,-89.45244093059877,1750.0,-233.0
1847.8796867634444,1,1,9.784342651326602e-6,1593.8788726193013,-9.021141293888668,1750.0,-233.0
