agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,97.23720001118015,-2.7627980547873405
1,3,147.23682602731915,-89.36520948786126
1,4,247.2374341492172,-89.36520702441156
1,5,347.2371343032697,-89.36545486590026
1,6,439.9472679676537,-89.65716602806157
1,7,536.4741003893611,-90.17813952455757
1,8,646.8186253321996,-90.5960424424655
1,9,710.6049353460389,-175.96703920085034
1,10,820.3646541594363,-175.34419337240342
1,11,910.985293656479,-177.49581115169005
1,12,1001.7821738105561,-179.25390552903485
1,13,1096.6386308035405,-180.3169822399849
1,14,1162.3500660857287,-247.97035990896492
1,15,1262.5172576690711,-261.69942899805955
1,16,1355.544239267123,-261.55228928438225
1,17,1446.4270630644307,-243.1995437565097
1,18,1498.098568091799,-175.11507619109705
1,19,1547.9252833420053,-89.45244093059877
1,20,1593.8788726193013,-9.021141293888668
2,1,0.0,0.0
2,2,47.23747966394034,79.97184396423702
2,3,148.26778031607444,83.83995333028702
2,4,197.23741071471278,164.45070712074585
2,5,305.2345116948588,170.01147443739669
2,6,375.94869894946527,169.89156721637426
2,7,496.95165465977925,164.72771433442898
2,8,547.2405291167137,83.84122176265178
2,9,670.445432121067,115.66125481876625
2,10,739.1926708171673,96.31040626641392
2,11,835.1575492917751,109.76330488848247
2,12,942.3055722699503,83.84926279506317
2,13,997.2398259385708,122.60300346450263
2,14,1138.2272167150486,136.76822031436924
2,15,1211.3845692521256,144.32703048800286
2,16,1311.3169020629755,154.59494478636452
2,17,1411.2162257453242,161.7485809789476
2,18,1511.2089429895175,168.0929168552255
2,19,1611.0310988880915,170.24852440662372
2,20,1700.0,173.205
