scenario_id,pct,threshold,method,algorithm,num_agents,success,fail_reason,primary_length,primary_unc,length_ratio,wall_s,wall_ratio,astar_iterations,continuous_primary_length,continuous_uncertainties,discrete_uncertainties,formation_arc_drift,formation_offsets,primary_disc_unc,refinement_min_slack,refinement_status
s002,30,2.6360,formation,formation,2,true,,1061.7421270582759,2.6342139285773682,1.6652,19.1,1.2003,49204,1061.742,"[2.3018, 2.6342]","[2.5418, 3.6812]",[-36.6025],[-1],3.681193109918759,4.5898810446809435e-9,optimized
s003,100,6.5157,formation,formation,2,true,,766.6090493817702,5.506570219947582,1.2765,16.1,0.9978,53,766.609,"[4.2555, 5.5066]","[4.032, 4.4835]",[82.2876],[-1],4.483528593145372,0.006665636591181995,optimized
s003,95,6.1900,formation,formation,2,true,,834.7884249193762,5.310151527400778,1.3900,15.9,0.9843,133,834.788,"[4.6265, 5.3102]","[4.6448, 5.0652]",[82.2876],[1],5.0652122859536215,0.010140371795589104,optimized
s003,90,5.8642,formation,formation,2,true,,933.1477625198621,5.825408788825862,1.5538,16.5,1.0216,249,933.148,"[6.5262, 5.8254]","[6.5159, 5.4907]",[82.2876],[1],5.4906546159507075,0.008696866446070924,optimized
s003,85,5.5384,formation,formation,2,true,,933.1459288604631,5.4416040971397655,1.5538,16.6,1.0270,249,933.146,"[6.4394, 5.4416]","[6.5159, 5.4907]",[82.2876],[1],5.4906546159507075,0.009296754990115438,optimized
s003,80,5.2126,formation,formation,2,true,,827.5582452417586,4.267336302843507,1.3780,16.8,1.0435,349,827.558,"[0.9116, 4.2673]","[2.8275, 3.5694]",[-36.6025],[-1],3.5693638665312224,5.903118726474643e-9,optimized
s003,75,4.8868,formation,formation,2,true,,773.6563339287695,2.5584070426270507,1.2882,16.5,1.0248,349,773.656,"[1.4288, 2.5584]","[2.8275, 3.5694]",[-36.6025],[-1],3.5693638665312224,3.654940891259506e-8,optimized
s003,70,4.5610,formation,formation,2,true,,772.4624957402455,2.544840130465105,1.2862,16.6,1.0266,349,772.462,"[1.4145, 2.5448]","[2.8275, 3.5694]",[-36.6025],[-1],3.5693638665312224,1.722654321273387e-9,optimized
s003,65,4.2352,formation,formation,2,true,,938.1725442416412,3.602850735586892,1.5622,16.6,1.0296,349,938.173,"[2.6765, 3.6029]","[2.8275, 3.5694]",[-36.6025],[-1],3.5693638665312224,1.2242550029295529e-8,optimized
s003,60,3.9094,formation,formation,2,true,,1608.3343126197065,3.460563924481953,2.6780,18.6,1.1528,61655,1608.334,"[1.1781, 3.4606]","[2.8432, 2.7014]",[45.685],[-1],2.7013564710079114,0.0016448805986328807,optimized
s003,55,3.5837,formation,formation,2,true,,1733.9758891220335,2.2884924249601992,2.8872,17.4,1.0797,61655,1733.976,"[2.3033, 2.2885]","[2.8432, 2.7014]",[45.685],[-1],2.7013564710079114,0.0003312249691589386,optimized
s003,50,3.2579,formation,formation,2,true,,1733.8269735767599,2.8805325521823577,2.8870,17.2,1.0636,61655,1733.827,"[2.7961, 2.8805]","[2.8432, 2.7014]",[45.685],[-1],2.7013564710079114,0.011162384812067458,optimized
s003,45,2.9321,formation,formation,2,true,,1650.214187290043,2.67825578566337,2.7478,21.9,1.3563,61655,1650.214,"[2.0923, 2.6783]","[2.8432, 2.7014]",[45.685],[-1],2.7013564710079114,7.300982353408703e-10,optimized
s003,40,2.6063,formation,formation,2,true,,1720.568883423812,1.9507879443595817,2.8649,16.9,1.0480,61655,1720.569,"[2.742, 1.9508]","[2.8432, 2.7014]",[45.685],[-1],2.7013564710079114,0.00874266326577373,optimized
s003,35,2.2805,formation,formation,2,true,,1720.5794204747729,1.8713726663009,2.8649,16.7,1.0331,61655,1720.579,"[2.7429, 1.8714]","[2.8432, 2.7014]",[45.685],[-1],2.7013564710079114,0.008686859649808778,optimized
s003,30,1.9547,formation,formation,2,true,,1720.5016944587564,1.9547208034616885,2.8648,16.3,1.0110,61655,1720.502,"[2.7433, 1.9547]","[2.8432, 2.7014]",[45.685],[-1],2.7013564710079114,4.538538311393836e-6,optimized
s004,100,4.8986,formation,formation,2,true,,956.0102537206772,3.9536630942990545,1.1066,16.1,0.9876,114,956.01,"[3.9402, 3.9537]","[3.93, 3.6318]",[82.2876],[-1],3.631757134678642,0.01138162642078881,optimized
s004,95,4.6536,formation,formation,2,true,,1605.8199975001144,3.7837126275932382,1.8588,17.6,1.0759,79457,1605.82,"[3.9361, 3.7837]","[3.7989, 3.3966]",[82.2876],[-1],3.39658003391028,0.011192539884094363,optimized
s004,90,4.4087,formation,formation,2,true,,1605.8199975003033,3.783690534455693,1.8588,17.5,1.0744,79457,1605.82,"[3.9361, 3.7837]","[3.7989, 3.3966]",[82.2876],[-1],3.39658003391028,0.011192539892612102,optimized
s004,85,4.1638,formation,formation,2,true,,1605.8199975005841,3.783646038435764,1.8588,17.5,1.0750,79457,1605.82,"[3.9361, 3.7836]","[3.7989, 3.3966]",[82.2876],[-1],3.39658003391028,0.011192539917410628,optimized
s004,80,3.9189,formation,formation,2,true,,1605.8199975015082,3.7835072041219795,1.8588,17.5,1.0740,79457,1605.82,"[3.9359, 3.7835]","[3.7989, 3.3966]",[82.2876],[-1],3.39658003391028,0.011192540058882355,optimized
s004,75,3.6739,formation,formation,2,true,,1609.9093907468487,3.5283419386485204,1.8635,17.9,1.0976,79457,1609.909,"[3.7028, 3.5283]","[3.7989, 3.3966]",[82.2876],[-1],3.39658003391028,0.010836384506874894,optimized
s004,70,3.4290,formation,formation,2,true,,1608.7193181791783,3.294562781741021,1.8621,17.9,1.0976,79457,1608.719,"[3.6686, 3.2946]","[3.7989, 3.3966]",[82.2876],[-1],3.39658003391028,0.010763693553862148,optimized
s004,65,3.1841,formation,formation,2,true,,1608.7384784453666,3.1351760378629034,1.8621,17.8,1.0926,79457,1608.738,"[3.6616, 3.1352]","[3.7989, 3.3966]",[82.2876],[-1],3.39658003391028,0.010733020803247275,optimized
s004,60,2.9391,formation,formation,2,false,recovery_failed,1610.1741730545257,2.9771493539566487,,18.0,1.1027,79457,1610.174,"[3.6517, 2.9771]","[3.7989, 3.3966]",[82.2876],[-1],3.39658003391028,-0.03800947295664869,recovery_failed
s004,55,2.6942,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s004,50,2.4493,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s004,45,2.2044,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s004,40,1.9594,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s004,35,1.7145,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s004,30,1.4696,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s005,100,6.2759,formation,formation,2,true,,1110.8887458760266,4.748829255593164,1.1638,16.6,0.9917,443,1110.889,"[4.2178, 4.7488]","[4.0625, 3.6783]",[82.2876],[1],3.6783352392324002,0.007358678947676462,optimized
s005,95,5.9621,formation,formation,2,true,,1432.520318382117,5.268047067139993,1.5008,22.2,1.3293,141487,1432.52,"[5.2479, 5.268]","[5.6649, 5.9793]",[-36.6025],[1],5.979298981033657,0.0009808151339711912,optimized
s005,90,5.6483,formation,formation,2,true,,1748.971314792414,5.072166352225629,1.8323,21.9,1.3085,141487,1748.971,"[4.2503, 5.0722]","[5.6649, 5.9793]",[-36.6025],[1],5.979298981033657,1.4090862018867334e-8,optimized
s005,85,5.3345,formation,formation,2,true,,1696.8107539819714,4.519518259223438,1.7776,23.8,1.4250,141487,1696.811,"[4.2192, 4.5195]","[5.6649, 5.9793]",[-36.6025],[1],5.979298981033657,2.3466047105458188e-8,optimized
s005,80,5.0207,formation,formation,2,true,,1703.2845052837508,4.168216310727925,1.7844,23.3,1.3896,141487,1703.285,"[3.7895, 4.1682]","[5.6649, 5.9793]",[-36.6025],[1],5.979298981033657,8.086112193023132e-9,optimized
s005,75,4.7070,formation,formation,2,true,,1767.3955526574382,4.643126882916833,1.8516,20.6,1.2307,141487,1767.396,"[4.1474, 4.6431]","[5.6649, 5.9793]",[-36.6025],[1],5.979298981033657,0.010984718661301926,optimized
s005,70,4.3932,formation,formation,2,true,,1716.9531314331316,3.6125902584717147,1.7987,22.0,1.3150,141487,1716.953,"[3.6018, 3.6126]","[5.6649, 5.9793]",[-36.6025],[1],5.979298981033657,0.006679297877727863,optimized
s005,65,4.0794,formation,formation,2,true,,1742.8577108880136,3.4009938423139303,1.8259,20.6,1.2301,141487,1742.858,"[3.3897, 3.401]","[5.6649, 5.9793]",[-36.6025],[1],5.979298981033657,0.007933057803856228,optimized
s005,60,3.7656,formation,formation,2,true,,1748.3234815584303,3.433209120416583,1.8316,19.1,1.1439,141487,1748.323,"[3.4218, 3.4332]","[5.6649, 5.9793]",[-36.6025],[1],5.979298981033657,0.008508967258208936,optimized
s005,55,3.4518,formation,formation,2,true,,1711.9127015179065,3.3591836764546508,1.7935,21.5,1.2857,141487,1711.913,"[2.9594, 3.3592]","[5.6649, 5.9793]",[-36.6025],[1],5.979298981033657,2.470066101656343e-8,optimized
s005,50,3.1380,formation,formation,2,true,,1749.4715365487436,3.077145165039617,1.8328,20.2,1.2072,141487,1749.472,"[3.0651, 3.0771]","[5.6649, 5.9793]",[-36.6025],[1],5.979298981033657,0.007172406864484719,optimized
