agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,97.0063412041685,-4.153250752370702
1,3,122.86726886278237,-90.79645297947943
1,4,221.45639826846613,-89.59716643478346
1,5,319.27624163465106,-89.59800594021956
1,6,447.004259107164,-89.59857624027107
1,7,502.9947872312863,-164.57152690995562
1,8,597.0064847821138,-176.19874847501265
1,9,693.9459980848898,-176.20192429665096
1,10,815.1582286007691,-192.7709771007305
1,11,873.9592115161181,-199.49312419602154
1,12,967.378711380855,-288.02717958577534
1,13,1078.6734098709915,-288.4718170297282
1,14,1180.0564904249925,-288.17689009289273
1,15,1281.711534862576,-287.43206616312494
1,16,1320.0343315537268,-287.29961889740554
2,1,0.0,0.0
2,2,46.951241812272876,27.261467322732077
2,3,122.92607629407576,37.43863173918532
2,4,214.1670208412079,63.20016235372922
2,5,320.6408322482801,71.85772744334037
2,6,424.9502984753124,84.94050841522134
2,7,520.4381131854005,91.01892248117609
2,8,613.7237094552258,89.11348667175828
2,9,753.3995008963722,114.24942245369981
2,10,832.271382300442,117.84776017246212
2,11,927.6859465116179,137.92816253175354
2,12,1029.3745910808789,142.52284811681045
2,13,1130.8954447051997,154.50855956668832
2,14,1231.448159959888,161.24075448767016
2,15,1331.313155578707,168.5984622093423
2,16,1400.0,173.20508075688772
