arc_dist,agent,landmark_id,quality,xa,ya,xl,yl
394.48327147001163,2,3,1.822724167783096e-6,343.47171362433244,84.85865767649136,550.0,300.0
493.9379107758094,2,3,8.662428620308753e-5,442.92635271818614,84.86515056828767,550.0,300.0
599.2654766688576,2,3,0.0004636603620274464,548.2539185524842,84.86866852443654,550.0,300.0
699.2586976903023,2,3,0.00011180865648794472,648.2471359371633,84.89563709465317,550.0,300.0
799.194177036475,2,3,2.71054530561946e-6,748.1822177537476,85.17751377322219,550.0,300.0
1100.6653145814187,1,2,3.042624857794169e-6,998.2574739132689,-174.94745633759297,1250.0,-320.0
1203.7495696410604,1,2,1.296633706314377e-6,1054.1716020218942,-88.34506653769476,1250.0,-320.0
1297.8354416041382,1,2,3.713687797669527e-5,1148.257473984972,-88.34506653576001,1250.0,-320.0
1397.8354415031583,1,2,0.026588669013569717,1198.2574739264917,-174.947606831366,1250.0,-320.0
1493.5631999045588,1,2,0.8120289522335319,1265.1432962549316,-243.43184224365112,1250.0,-320.0
1583.997906789673,1,2,0.21895105621973276,1353.7444431599527,-261.5501472557485,1250.0,-320.0
1687.7494709703035,1,2,0.0004504773209451448,1457.4960073405832,-261.55014726157145,1250.0,-320.0
2272.4501760479616,1,1,4.974907152526211e-6,2006.806537076584,-174.94760684414194,2250.0,-320.0
2363.9011128993425,1,1,0.0006564981087214892,2098.257473927965,-174.9476069198954,2250.0,-320.0
2444.335835646153,1,1,0.11437546298845735,2148.2592312277416,-237.95212176042506,2250.0,-320.0
2506.286319528345,1,1,0.106633825046228,2196.7190155006333,-199.357928395846,2250.0,-320.0
