agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,80.90627127954419,21.555507382356716
1,3,149.27719448939914,68.8545829399445
1,4,248.25074254800788,80.44154571130255
1,5,331.0694789533811,87.43363122465631
1,6,430.9075611893288,105.12735559083242
1,7,485.53098105328024,190.11820123351578
1,8,552.1888262413994,248.81803016204432
1,9,644.7493223857894,246.51640841580576
1,10,705.1212500517211,190.93267065111564
1,11,756.9576573578643,105.33862996358357
1,12,856.2695096481563,78.87903064142483
1,13,935.8204077902674,87.93584075839907
1,14,1036.9560268992714,102.78157489755492
1,15,1114.7901995525583,158.2791502144445
1,16,1216.2903480723523,173.49285168308225
1,17,1321.0026254431575,170.9710524825904
1,18,1421.4182029047388,169.5239921476334
1,19,1500.1434214337228,167.61493679875744
2,1,0.0,0.0
2,2,145.02052979953868,35.334551172199426
2,3,169.5863739260878,37.75015573603501
2,4,235.2164718799093,52.416274478684215
2,5,335.18026781627657,70.65939050147021
2,6,434.16544365407776,83.72612382539802
2,7,529.7191686557551,91.65362076575146
2,8,628.7794883750885,98.66260111471871
2,9,729.1239471514775,104.16602778352721
2,10,826.9178564521802,108.68096926782442
2,11,930.6853197178625,117.96685226809346
2,12,1032.3639538233124,118.7581167348528
2,13,1118.1842581176481,140.80585912029062
2,14,1219.6869851620443,142.88825922443988
2,15,1322.4731467666884,153.55857095078986
2,16,1422.2020747786012,158.58077888628793
2,17,1522.234997585538,165.32904002192313
2,18,1622.1914488872117,169.41232413802842
2,19,1700.0,173.20508075688772
