arc_dist,agent,landmark_id,quality,xa,ya,xl,yl
348.52636878845993,1,3,1.4296883110271664e-6,333.9060365918102,89.2172377001267,550.0,300.0
367.2536708207989,1,3,3.8801181494776825e-6,352.42912669495047,91.97531210836773,550.0,300.0
386.3103167190724,1,3,1.0756870360866796e-5,371.13511856569295,95.6142159301111,550.0,300.0
362.41716080604687,2,3,1.6788150578792117e-6,354.88921880097774,72.82416686077512,550.0,300.0
382.43023054162245,2,3,4.486010832500875e-6,374.7025056855967,75.64491553245765,550.0,300.0
405.3617051683317,1,3,3.0504879023833233e-5,389.52614013841736,100.58671302474635,550.0,300.0
424.194508856775,1,3,8.922233373402908e-5,407.1043193475031,107.34556725166294,550.0,300.0
442.7846666935767,1,3,0.000273129743994297,423.3717841273294,116.3435424702503,550.0,300.0
461.3777490196039,1,3,0.0008873135069642292,437.98997320680775,127.83315771267887,550.0,300.0
480.25813741362754,1,3,0.0030304764560215116,451.2575684929754,141.26595270224243,550.0,300.0
499.41792598819,1,3,0.010626200553734264,463.6325626874018,155.8932223350156,550.0,300.0
402.3375320029178,2,3,1.1295383576867398e-5,394.4374024744721,78.25920323723041,550.0,300.0
422.1215223952161,2,3,2.6568997112335943e-5,414.07428652170364,80.66732714561564,550.0,300.0
441.7646129203116,2,3,5.784321116963367e-5,433.5935351813904,82.86958442813562,550.0,300.0
461.2622065304745,2,3,0.00011551177607071865,452.98804697602094,84.87185035328186,550.0,300.0
480.66151627044167,2,3,0.0002101951275770344,472.3008051016366,86.7023125814226,550.0,300.0
518.647312952855,1,3,0.036826982915872816,475.5729484916563,170.96626150707326,550.0,300.0
537.6548839695312,1,3,0.11765588010496357,487.53671860730816,185.73636511448996,550.0,300.0
556.1967726339785,1,3,0.3064027572767378,499.92402458650815,199.53333165871396,550.0,300.0
574.1943522164405,1,3,0.5744666215039005,512.9036533837316,212.00097406268682,550.0,300.0
591.6636129306365,1,3,0.7845598469757151,526.5865508040353,222.8616088547236,550.0,300.0
500.02213925833416,2,3,0.0003462616751969822,491.5873139226678,88.39473687089539,550.0,300.0
519.4030825125612,2,3,0.0005128480165436765,510.9030778035449,89.98288898003773,550.0,300.0
538.8628757526113,2,3,0.0006783407989880408,530.3036011086976,91.50053466718708,550.0,300.0
558.4470352082334,2,3,0.0007960894652327342,549.832174200938,92.9750293481731,550.0,300.0
578.1502761830039,2,3,0.0008237095151153218,569.4832314365996,94.40808706879345,550.0,300.0
597.9546615849844,2,3,0.0007489768177007106,589.2389931703975,95.79501153233798,550.0,300.0
608.7145313048139,1,3,0.8893176576960108,541.0836626524763,231.83755256313964,550.0,300.0
625.5748753334567,1,3,0.927828901203939,556.5059347341112,238.65112171624978,550.0,300.0
642.5264190053236,1,3,0.9293843405991664,572.8683669272414,243.0812058671919,550.0,300.0
659.5840763460825,1,3,0.89545992131213,589.8021754031444,245.1329866683938,550.0,300.0
676.626588154548,1,3,0.8001970203709906,606.8426304063426,244.8682187971061,550.0,300.0
693.4981535839648,1,3,0.6077450819348579,623.5250021813581,242.3486569305793,550.0,300.0
617.8422798582694,2,3,0.0005989090737184043,609.0816797570475,97.13110644209654,550.0,300.0
637.7952471192241,2,3,0.00042308030973064054,628.9935115512644,98.41167550135891,550.0,300.0
657.7936537453869,2,3,0.00026611430404890706,648.9545592639342,99.6334945541942,550.0,300.0
677.8093650426315,2,3,0.00015064996949099732,668.9362950306243,100.7992280077883,550.0,300.0
697.8121440111557,2,3,7.770448010776706e-5,688.9080413430725,101.91301241010639,550.0,300.0
710.0430686632494,1,3,0.35449334922599945,639.384560972713,237.63605574606382,550.0,300.0
726.2321814473529,1,3,0.15917239474438594,654.0655693816677,230.81290655872945,550.0,300.0
742.3991799530928,1,3,0.06053369882806297,667.6482594364332,222.04464723542185,550.0,300.0
758.874673006396,1,3,0.021149748605036454,680.3218555219593,211.51745228090596,550.0,300.0
775.883509369519,1,3,0.007038774618575742,692.2755820231949,199.41749619994658,550.0,300.0
793.557603985645,1,3,0.0022523661988784185,703.6986633250897,185.93095349730862,550.0,300.0
717.771708639255,2,3,3.6982631481194395e-5,708.8391206930173,102.9789843091137,550.0,300.0
737.6577378675275,2,3,1.644351653299021e-5,728.6988555721964,104.00128025277533,550.0,300.0
757.456683268321,2,3,6.906971081086421e-6,748.4730468616464,104.99102659999635,550.0,300.0
777.2221702561261,2,3,2.762651466096488e-6,768.2134089995939,105.98730895344075,550.0,300.0
797.0246943165918,2,3,1.0579512081309501e-6,787.9881348135644,107.03620272671243,550.0,300.0
811.9123227560225,1,3,0.0006933737038541817,714.8234677022266,171.3318292526806,550.0,300.0
830.7204263468492,1,3,0.00020629536593656878,726.0549389877237,156.24545084544448,550.0,300.0
849.6874721673345,1,3,5.9859970820258274e-5,737.8411649043321,141.38497622990624,550.0,300.0
868.5915987938366,1,3,1.713517050298976e-5,750.6302331748034,127.46356336037135,550.0,300.0
887.3881584244917,1,3,4.8941562113721e-6,764.8702315218891,115.19437019114578,550.0,300.0
906.263455901661,1,3,1.4087372622627594e-6,780.844917849039,105.14020430824922,550.0,300.0
