agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,77.9888673324229,132.52512803823268
1,3,108.75318666077523,262.7877519569918
1,4,302.973660243124,262.7778205359846
1,5,377.624680137175,152.11102670415727
1,6,481.95046950151175,184.1490327259799
1,7,590.6888474350152,269.31980386002965
1,8,708.0913476789066,356.2050422665498
1,9,829.1852807699208,397.173034953808
1,10,937.9225184867396,384.7397300690702
1,11,1097.6349631092835,307.9634046777306
1,12,1222.3432458448326,283.6911876041567
1,13,1340.0525693785196,251.86514941478083
1,14,1458.1382373473414,215.672422568177
1,15,1554.3416496119198,173.1565144632253
2,1,0.0,0.0
2,2,98.51778780748208,11.555659814904935
2,3,248.3065289849963,1.5965483016372903
2,4,393.97635500706826,41.770347445170785
2,5,540.6652671394376,-2.971995112243561
2,6,672.0003950594871,96.13476367726047
2,7,967.4913950393745,133.37310312815796
2,8,976.3689286675118,139.81784026972406
2,9,1028.575932822065,132.22463749203814
2,10,1198.7213400728276,105.68263210353366
2,11,1347.0101392176505,-2.9627672615281466
2,12,1593.9399723469578,-2.9686686424450297
2,13,1618.9010231217555,8.16054103450963
2,14,1686.4582703221504,4.736585327662741
2,15,1800.0,0.0
