arc_dist,agent_a,agent_b,weight,xa,ya,xb,yb
0.0,1,2,0.999999694097773,0.0,0.0,0.0,0.0
100.0,1,2,0.9999496528539099,98.94590594662348,-0.29872284672030847,47.62554333146685,87.93069783859659
200.0,1,2,0.9999996108484785,149.97776053806268,84.51657289880482,147.3078025081604,88.52238896404725
300.0,1,2,0.9999996097911169,249.9777605380626,84.5165683704407,247.30773379312163,88.58739656574663
400.0,1,2,0.9999996081211683,349.97776053806257,84.51656866407026,347.3070490971156,88.68872502881926
500.0,1,2,0.9999996464403291,448.9458949507705,86.30379938557425,447.3070490641001,88.69115561052591
600.0,1,2,0.9999607185316657,498.94588752544996,172.90634405102847,547.3070486588906,88.70003897576224
700.0,1,2,0.995320590141552,549.9777401796321,257.7216553153887,647.2723867672821,91.26920614187436
800.0,1,2,0.9961572324326389,649.0084404702893,255.97203294249894,747.2145362778738,94.67019882086313
900.0,1,2,0.9988788102430552,702.0394865656137,171.191680560384,847.1280124951309,94.40477239276824
1000.0,1,2,0.9942381088133547,749.847013600495,84.54770644071029,946.1712191153657,100.67854863836533
1100.0,1,2,0.9954025644039053,849.8342166263842,86.14552118894042,1042.0532948558196,95.50953490137587
1200.0,1,2,0.9959027516206596,949.827555297915,87.13323123498905,1133.7018535763698,135.51630538395568
1300.0,1,2,0.9958933698960313,1048.6475020418081,86.61679639885483,1232.976701280322,133.42378296216106
1400.0,1,2,0.969873511020747,1102.8270142491895,170.66785502972647,1332.0834593984969,146.14028755485586
1500.0,1,2,0.9710697363699032,1202.8136497326025,170.83541418466393,1431.8441294685551,152.9239689307952
1600.0,1,2,0.9722391922321901,1302.8136494544713,170.84237145776785,1531.4925751723363,161.2393848623177
1700.0,1,2,0.9728040478760016,1402.8136492164506,170.84927103492154,1631.2550620563286,168.12055464746703
