agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,64.62457053117488,23.837874848363118
1,3,117.01387158502159,42.19420791252347
1,4,192.0342569942209,51.538242777297874
1,5,293.29141951526543,68.687809030528
1,6,429.14291817212154,93.47965521444934
1,7,539.4240640635356,103.308638684609
1,8,594.2836781410775,107.01249527453616
1,9,713.0220427438786,115.06154798797687
1,10,842.3105470017097,119.83217034813865
1,11,946.2289723097784,126.00012639635325
1,12,1032.0623450267524,128.33450931246819
1,13,1132.3916292937074,136.97340726288357
1,14,1245.4393911821935,143.83111030577047
1,15,1345.3487548295784,151.1083316975892
1,16,1458.298638598401,158.3471565861303
1,17,1560.5248993846426,164.7598394537657
1,18,1659.685263170731,170.73427902103774
1,19,1700.0,173.205
