agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,97.76073132235263,-2.2392751290401267
1,3,147.76072981923755,-88.84180812391565
1,4,247.46623588432215,-88.84181152598093
1,5,347.4160789161897,-88.84181314803043
1,6,447.4163329959291,-88.84181179833547
1,7,547.3916354355697,-88.84181141384231
1,8,647.760725834106,-88.8418157017142
1,9,697.7607392948237,-175.4443452306674
1,10,802.6282375128643,-175.444352511539
1,11,897.3607602034955,-175.44435703133286
1,12,997.7607277017357,-175.44436248428124
1,13,1047.760741939489,-262.04689596289353
1,14,1152.6050476753712,-262.0468984360132
1,15,1252.589661630787,-262.0468992601301
1,16,1352.507820046258,-262.04689686481345
1,17,1447.7607310690676,-262.04688672160336
1,18,1497.7607438583368,-175.44435392918666
1,19,1602.614962262354,-175.44435157525749
1,20,1697.760721446376,-175.44434931007478
2,1,0.0,0.0
2,2,47.76078108455494,84.35927928274383
2,3,151.426821543765,84.36121379187593
2,4,247.77565859462214,84.36300336980203
2,5,347.4189879902001,84.36326722364358
2,6,447.759383898841,84.36328538582677
2,7,547.7605852577167,84.36333510550271
2,8,647.7606821432865,84.36342207099851
2,9,747.7549558247982,84.41705384551432
2,10,847.2707550703549,86.80346958990017
2,11,944.2462640486257,99.95200325967387
2,12,1045.0469031262328,84.36335000353998
2,13,1097.7607572555357,165.01132684717598
2,14,1208.958956722841,158.6099063539151
2,15,1301.2095879232838,161.3103753935007
2,16,1401.4710767466418,165.86840761565693
2,17,1447.7610771047446,84.36335839320144
2,18,1551.966793888284,99.09147617323168
2,19,1636.876690202129,103.88267393982963
2,20,1700.0,173.205
