arc_dist,agent_a,agent_b,weight,xa,ya,xb,yb
0.0,1,2,0.999999694097773,0.0,0.0,0.0,0.0
100.0,1,2,0.9999790833542862,89.65537200328767,-44.25940964719702,91.54054361031625,40.22067211446785
200.0,1,2,0.9994718198232703,184.87335109127275,-74.19546150999423,185.3333966759925,74.89293332594691
300.0,1,2,0.9945623896046092,282.67875542417045,-95.02335342499154,281.8469985058077,100.79561746233827
400.0,1,2,0.9682936696982126,380.79852878581255,-114.31967032761355,380.45970819089683,117.29970057255555
500.0,1,2,0.8676237428278917,479.04477021601315,-132.96487765102768,479.70562423832405,129.43209328572553
600.0,1,2,0.7722547358569685,577.826318751475,-148.44943049255724,579.4857855353412,127.12383855490988
700.0,1,2,0.7468116570046525,676.9839904606039,-161.40139349034894,678.9636198990335,116.95797985173056
800.0,1,2,0.6730232437287924,776.1295994659065,-174.44517578263347,778.7800686170694,111.10470807949501
900.0,1,2,0.5236536549592903,875.1463060847065,-188.41785621273817,878.761898339651,109.66651113067114
1000.0,1,2,0.24876279283408884,973.4236699825632,-206.62216596151694,978.550498278882,115.44146352581605
1100.0,1,2,0.022380306664192186,1066.6447354615116,-242.43573653379394,1076.9359266992276,132.9620146379896
1200.0,1,2,0.0016473468220402755,1159.6406317917204,-278.8719110042454,1175.5421018575614,148.9715007956569
1300.0,1,2,0.0006074570130953312,1258.2349144927505,-294.3341094207638,1275.4212872639353,153.4486264938504
1400.0,1,2,0.0010074915994922468,1357.5511943538002,-286.9949971844747,1375.3530703904917,150.6287477540377
1500.0,1,2,0.008192984638171797,1451.317485478489,-252.60515002424566,1475.0287330689212,142.60920570554245
1600.0,1,2,0.10152136175586976,1539.868160725557,-206.2859477346816,1574.7744735187644,135.54510716432875
1700.0,1,2,0.3831923311048814,1624.8192050093758,-153.53534084895028,1671.5760868526554,152.43308034846748
