arc_dist,agent,landmark_id,quality,xa,ya,xl,yl
707.1662690420223,1,1,0.0015391604592214336,634.6641458832752,-164.04147524384183,750.0,-150.0
734.2697427589571,1,1,0.974376995502848,659.1267165770818,-152.37181704083136,750.0,-150.0
761.3597556923398,1,1,0.9999971842279398,682.8099698685146,-139.2199230987151,750.0,-150.0
788.2017221556094,1,1,0.999999996631123,705.4225321455314,-124.757447830514,750.0,-150.0
814.3172928769981,1,1,0.999999999457706,726.6780944323873,-109.58431018619542,750.0,-150.0
839.117007754431,1,1,0.9999999797189378,746.2916139124126,-94.40749524996323,750.0,-150.0
861.9707241175732,1,1,0.9999890407689259,763.9780477689371,-79.93398810602133,750.0,-150.0
882.2216918750865,1,1,0.9911899884178367,779.4523531852909,-66.87077383857365,750.0,-150.0
899.5365822235922,1,1,0.19583204388220346,792.648965533183,-55.66118640993762,750.0,-150.0
914.9303579469283,1,1,0.0008647158702884167,804.3802329378366,-45.69395529488436,750.0,-150.0
929.7558501558794,1,1,3.393159978555535e-6,815.6779817128534,-36.094158846298704,750.0,-150.0
