agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,96.99724658173157,-3.00276162119023
1,3,146.99677487504954,-89.60316446951424
1,4,225.64587878353518,-89.60529340152769
1,5,304.65646457640474,-89.60529869715253
1,6,446.99724201690407,-89.60530169883855
1,7,537.3109767848225,-176.1998093159357
1,8,676.0156129208046,-176.2078328463984
1,9,654.934497188823,-176.2078362338618
1,10,840.0314798148648,-176.20783686567927
1,11,864.914689763975,-176.2078397553407
1,12,996.9972454533435,-176.2078440702967
1,13,1093.8680059781675,-228.1793181916602
1,14,1161.4825757599028,-262.8103793637272
1,15,1292.3646129959895,-262.81038244536785
1,16,1362.9976424591846,-262.8103793283749
1,17,1446.99724715954,-236.63662939746175
1,18,1546.6431041778803,-176.20784045041836
1,19,1655.5482132677328,-176.20783737238534
1,20,1696.997232534179,-176.20782981289034
2,1,0.0,0.0
2,2,46.99866289938622,83.54996210372293
2,3,131.21919522514222,83.58607985394859
2,4,205.05160221263276,83.61820215819716
2,5,304.10855347133884,83.63632536346984
2,6,424.6502060886287,83.65796609434668
2,7,546.9840176948316,83.68001412876009
2,8,610.819775736489,92.5926622446228
2,9,720.4082114633007,97.98846379945657
2,10,814.8204420349358,98.94272027839922
2,11,907.4505846405435,109.20414448664837
2,12,1026.4925762344994,83.61323254410858
2,13,1097.0028768827597,146.34782571989587
2,14,1241.564071622878,140.8194136664355
2,15,1327.3059579891265,150.05933251118475
2,16,1439.8408742726997,134.36726459205428
2,17,1530.0499767731364,137.16389731700988
2,18,1586.4089959034643,83.60614122881027
2,19,1669.2191007641618,143.51733430254538
2,20,1700.0,173.20508075688772
