arc_dist,agent,landmark_id,quality,xa,ya,xl,yl
197.36526134155957,1,3,0.00011831137044348126,147.32851402429446,-89.27354064703485,375.0,-150.0
297.3658586843069,1,3,0.05960888200522744,247.32911136704064,-89.27352533526107,375.0,-150.0
397.3655728026958,1,3,0.9018332159831512,347.3288254851516,-89.27376111071095,375.0,-150.0
490.35381890335475,1,3,0.6742146427545496,440.3169673424071,-89.4129976419809,375.0,-150.0
587.1684417821693,1,3,0.007642571850234176,537.1312727407385,-89.66093595226542,375.0,-150.0
697.1777294327758,1,3,6.697044523722946e-6,647.1403905750495,-89.85423031469104,375.0,-150.0
693.237737291432,2,3,3.039911451394118e-6,547.331005903133,83.93234294487705,375.0,-150.0
1095.4050412244394,1,2,3.857742024646965e-6,1001.3821262128753,-176.65614953747018,1250.0,-320.0
1191.2277494022221,1,2,0.0006822681105097227,1097.204520720392,-176.90132981876,1250.0,-320.0
1288.0069766322608,1,2,0.292410384978363,1161.7577136624072,-249.00614314099548,1250.0,-320.0
1389.1287673849677,1,2,0.9392731508545868,1261.9997799398832,-262.3157153901835,1250.0,-320.0
1483.089564800387,1,2,0.20185340124253584,1355.9605646725865,-262.3645350180704,1250.0,-320.0
1576.2117111118957,1,1,1.3194051656481551e-6,1447.0981858915763,-243.24208401915345,1750.0,-233.0
1576.2117111118957,1,2,0.0005901924077587773,1447.0981858915763,-243.24208401915345,1250.0,-320.0
1660.469541801373,1,1,2.507135637677073e-5,1497.5077307630418,-175.72719811724056,1750.0,-233.0
1660.469541801373,1,2,3.9870418446239565e-6,1497.5077307630418,-175.72719811724056,1250.0,-320.0
1760.3017173435612,1,1,5.06941992493539e-5,1547.4593960449645,-89.2905484306115,1750.0,-233.0
1858.5425841762826,1,1,8.323395801918772e-6,1596.5994089396186,-4.222769285051691,1750.0,-233.0
