agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,153.06945903895746,2.2265348376479537
1,3,227.87927671814452,133.02171668004553
1,4,380.9020628500017,132.90476456099935
1,5,479.8593475801261,132.90765907832156
1,6,631.1151030389027,132.9117841230651
1,7,780.6272592988925,132.91593025976073
1,8,900.1326730941923,132.91910850986687
1,9,1128.002653469255,132.92264530165093
1,10,1251.303378610403,132.92434284855182
1,11,1428.2286724583726,133.27615507529816
1,12,1503.0122881898985,3.0001653076586514
1,13,1578.4461568161253,-126.90331351810435
1,14,1507.245106736279,-266.1466323234047
1,15,1580.8057316590575,-382.03793883509263
2,1,0.0,0.0
2,2,105.67315454081165,-2.9959241550451234
2,3,301.1307892133435,-3.003821393564848
2,4,355.0288764128043,-2.962103271478141
2,5,597.1786636325436,-3.092917208704293
2,6,671.9363808087531,127.21891913640958
2,7,1043.3735814331362,126.8859373945628
2,8,964.758522325215,126.93224004064946
2,9,1127.9791295777227,126.87216638187952
2,10,1272.0712029717495,127.04094796395073
2,11,1347.0001255374593,-3.0000550102234413
2,12,1420.571987941726,-134.20786586798192
2,13,1571.9984241581617,-132.83944839488234
2,14,1729.4835235800401,-134.4980161334519
2,15,1800.0,0.0
