method,pct,n_total,n_success,success_rate,mean_length_ratio,median_length_ratio,mean_wall_s,median_wall_s,mean_wall_ratio,median_wall_ratio
hexspline_cl,100,1,1,1.000,1.0135,1.0135,22.9,22.9,1.387,1.387
hexspline_cl,90,1,1,1.000,1.0136,1.0136,23.0,23.0,1.392,1.392
hexspline_cl,80,1,1,1.000,1.0136,1.0136,23.0,23.0,1.392,1.392
hexspline_cl,70,1,1,1.000,1.0277,1.0277,17.4,17.4,1.058,1.058
hexspline_cl,60,1,1,1.000,1.0491,1.0491,21.2,21.2,1.285,1.285
hexspline_cl,50,1,1,1.000,1.0605,1.0605,20.6,20.6,1.248,1.248
hexspline_cl,40,1,1,1.000,1.1039,1.1039,38.8,38.8,2.353,2.353
hexspline_cl,30,1,1,1.000,1.1039,1.1039,38.3,38.3,2.321,2.321
