agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,103.11392724830317,3.9367250537176273
1,3,206.74731668977674,7.524586437718813
1,4,310.9130054715879,11.037830157316659
1,5,415.37182045544563,14.216791972556184
1,6,521.1279034982252,17.21665738369414
1,7,620.045244668608,17.608945178788026
1,8,717.8741570985848,17.976468436301168
1,9,805.4707556700155,16.518186198824527
1,10,889.8271219293821,11.40475654915628
1,11,980.357475242752,3.93534195431323
1,12,995.6267581466617,3.5003829576254257
2,1,0.0,0.0
2,2,101.09007952885838,0.6417116750633763
2,3,202.0635275063951,2.0573761096005407
2,4,303.7641709084855,2.547315254345414
2,5,404.66775961462747,3.988750959513665
2,6,506.3920823421293,4.472195200830265
2,7,607.4848232040302,5.560442666569325
2,8,706.2738916414021,5.036656075504785
2,9,801.0239974415222,3.900482132720284
2,10,895.406671496711,2.5809308686779704
2,11,992.5234090562982,0.42539514232865855
2,12,1000.0,0.0
