scenario_id,pct,threshold,method,algorithm,num_agents,success,fail_reason,primary_length,primary_unc,length_ratio,wall_s,wall_ratio,astar_iterations,continuous_primary_length,continuous_uncertainties,discrete_uncertainties,primary_disc_unc,refinement_min_slack,refinement_status
s001,100,7.3952,straight_cont,straight_cont,2,false,recovery_failed,605.3039323168521,7.271917648324548,,15.3,1.1570,0,605.304,"[7.2197, 7.2719]","[7.13, 7.13]",7.130031467670417,-15.064538256621885,recovery_failed
s001,90,6.6557,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s001,80,5.9162,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s002,100,10.0156,straight_cont,straight_cont,2,false,recovery_failed,772.6083192758539,8.998093522273127,,15.5,1.1516,0,772.608,"[9.0361, 8.9981]","[7.9584, 7.9584]",7.958360544992391,-3.2842725371115167,recovery_failed
s002,90,9.0140,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s002,80,8.0124,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s004,100,9.6677,straight_cont,straight_cont,2,false,recovery_failed,947.6552816036609,10.142186830388615,,15.7,1.1725,0,947.655,"[10.0351, 10.1422]","[8.7348, 8.7348]",8.734830203308162,-25.288210527568534,recovery_failed
s004,90,8.7009,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s004,80,7.7341,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s005,100,6.1695,straight_cont,straight_cont,2,false,recovery_failed,921.1636434073506,8.94792143318233,,15.8,1.1801,0,921.164,"[9.6011, 8.9479]","[8.7209, 8.7209]",8.720872973844129,-2.7784230421823297,recovery_failed
s005,90,5.5525,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s005,80,4.9356,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s007,100,9.9750,straight_cont,straight_cont,2,false,recovery_failed,1010.163073201205,10.855232986874586,,17.4,1.2653,0,1010.163,"[11.0004, 10.8552]","[8.7096, 8.7096]",8.709577361298376,-20.137411797918556,recovery_failed
s007,90,8.9775,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s007,80,7.9800,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s008,100,6.3217,straight_cont,straight_cont,2,false,recovery_failed,902.7687752805513,8.731388204004121,,15.3,1.1351,0,902.769,"[8.6988, 8.7314]","[8.7081, 8.7081]",8.708136842311411,-2.409711476004121,recovery_failed
s008,90,5.6895,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s008,80,5.0573,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
