agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,97.79579213988498,-2.2042063953927293
1,3,147.79578942084825,84.39832558413539
1,4,247.54083837451088,84.39832913133473
1,5,347.50197715747544,84.39833302966869
1,6,447.7957857698057,84.39833810012597
1,7,497.79579759629985,171.0008653774267
1,8,597.795786029417,171.00088821801745
1,9,647.7957941175447,257.6034086265736
1,10,752.5841405140111,257.60341310860133
1,11,847.5029690460009,257.6034147845835
1,12,952.4283946669118,257.6034151377779
1,13,1052.5005734418048,257.60341510491645
1,14,1152.4964058498406,257.60341464116385
1,15,1252.499243899426,257.6034139041852
1,16,1352.4720419424748,257.60341264927985
1,17,1447.7957913439375,257.60340786030815
1,18,1497.7958035756042,171.00087883554002
1,19,1602.511715365096,171.00087292919244
1,20,1697.795781820361,171.000870873275
2,1,0.0,0.0
2,2,47.79586357936936,-88.80663367486738
2,3,150.5515492971995,-88.80589582533776
2,4,247.7314044138667,-88.80666429531948
2,5,347.50359838310595,-88.8067909237954
2,6,447.79385390266555,-88.80680233520941
2,7,547.7957698189086,-88.8067947050958
2,8,647.5029375887416,-89.03060697811318
2,9,750.8792378466815,-89.25764523618697
2,10,835.7564204379469,-93.84806081180042
2,11,947.3697308653649,-92.80877874966865
2,12,997.7958384928602,-175.40917826667206
2,13,1105.65199139827,-168.31720807764248
2,14,1202.5111863025568,-174.3716925853803
2,15,1302.45954916734,-174.28854238946357
2,16,1400.1177741407214,-162.23029537830044
2,17,1497.0040026060758,-175.40920001281953
2,18,1553.2499447152677,-102.11329582144272
2,19,1645.933240422414,-102.29150356329274
2,20,1700.0,-173.205
